module_name,function_name,block_name,block_id,cycle_count,freq,global_freq,loads,stores,spills,reloads,reads,writes,instr_count,int_instr_count,float_instr_count,branch_instr_count,load_store_instr_count,function_calls,context_switches,mul_access,fp_access,ialu_access,int_regfile_reads,int_regfile_writes,float_regfile_reads,float_regfile_writes,idle_cycles,busy_cycles,branch_mispredictions,committed_instr,committed_int_instr,committed_float_instr,rob_reads,rob_writes,rename_reads,rename_writes,fp_rename_reads,fp_rename_writes,inst_window_writes,inst_window_reads,inst_window_wakeup_accesses,fp_inst_window_reads,fp_inst_window_writes,fp_inst_window_wakeup_accesses,cdb_mul_accesses,cdb_alu_accesses,cdb_fp_accesses,btb_reads,btb_writes
./objects//jacobi-2d.pgo.merged.ll,main,entry,0,49,1,18014400000000000,0,0,0,0,28,18,13,3,0,1,0,4,4,0,0,1,28,18,0,0,0,49,0,13,3,0,13,13,26,13,0,0,13,13,26,0,0,0,0,1,0,13,0
./objects//jacobi-2d.pgo.merged.ll,main,land.lhs.true,1,12,1,6004800000000000,2,0,0,0,7,2,3,2,0,1,0,0,0,0,0,1,7,2,0,0,0,12,0,3,2,0,3,3,6,3,0,0,3,3,6,0,0,0,0,1,0,3,0
./objects//jacobi-2d.pgo.merged.ll,main,if.then,2,5,1,353219000000000,0,0,0,0,3,2,1,0,0,0,0,1,1,0,0,0,3,2,0,0,0,5,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//jacobi-2d.pgo.merged.ll,main,if.end,3,41,1,18014400000000000,0,0,0,0,12,14,8,1,0,0,0,2,3,0,0,1,12,14,0,0,0,41,0,8,1,0,8,8,16,8,0,0,8,8,16,0,0,0,0,1,0,8,0
./objects//jacobi-2d.pgo.merged.ll,init_array,entry,4,55,1,43006500000,9,0,0,0,29,11,10,10,0,0,0,0,0,0,0,1,29,11,0,0,0,55,0,10,10,0,10,10,20,10,0,0,10,10,20,0,0,0,0,1,0,10,0
./objects//jacobi-2d.pgo.merged.ll,init_array,for.cond1.preheader,5,3903,650,27975700000000,0,0,0,0,1952,1301,1952,650,0,650,0,0,0,0,0,650,1952,1301,0,0,0,3903,0,1952,650,0,1952,1952,3904,1952,0,0,1952,1952,3904,0,0,0,0,650,0,1952,0
./objects//jacobi-2d.pgo.merged.ll,init_array,for.body3.preheader,6,0,5,218560000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./objects//jacobi-2d.pgo.merged.ll,init_array,for.body3,7,386,5,218560000000,0,10,0,0,188,66,81,61,0,10,0,0,0,20,30,51,188,66,0,0,0,386,0,81,61,0,81,81,162,81,0,0,81,81,162,0,0,0,20,51,30,81,0
./objects//jacobi-2d.pgo.merged.ll,init_array,vector.ph,8,645,645,27757200000000,0,0,0,0,1291,645,645,0,0,0,0,0,0,0,0,0,1291,645,0,0,0,645,0,645,0,0,645,645,1290,645,0,0,645,645,1290,0,0,0,0,0,0,645,0
./objects//jacobi-2d.pgo.merged.ll,init_array,vector.body,9,31834600,418876,18014400000000000,0,837752,0,0,15498400,5864270,6702020,4188760,0,418876,0,0,0,1675500,0,3351010,15498400,5864270,0,0,0,31834600,0,6702020,4188760,0,6702020,6702020,13404040,6702020,0,0,6702020,6702020,13404040,0,0,0,1675500,3351010,0,6702020,0
./objects//jacobi-2d.pgo.merged.ll,init_array,for.inc17,10,3252,650,27975700000000,0,0,0,0,3252,4554,3252,2602,0,650,0,0,0,0,0,2602,3252,4554,0,0,0,3252,0,3252,2602,0,3252,3252,6504,3252,0,0,3252,3252,6504,0,0,0,0,2602,0,3252,0
./objects//jacobi-2d.pgo.merged.ll,init_array,for.end19,11,6,1,43006500000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//jacobi-2d.pgo.merged.ll,kernel_jacobi_2d,entry,12,64,1,172689000,2,2,0,0,72,30,30,24,0,0,0,0,0,0,0,16,72,30,0,0,0,64,0,30,24,0,30,30,60,30,0,0,30,30,60,0,0,0,0,16,0,30,0
./objects//jacobi-2d.pgo.merged.ll,kernel_jacobi_2d,for.cond1.preheader,13,1252,250,43258700000,250,0,0,0,752,250,250,250,0,0,0,0,0,0,0,0,752,250,0,0,0,1252,0,250,250,0,250,250,500,250,0,0,250,250,500,0,0,0,0,0,0,250,0
./objects//jacobi-2d.pgo.merged.ll,kernel_jacobi_2d,for.cond4.preheader,14,649001,324501,56037800000000,0,0,0,0,973502,324501,649001,324501,0,324501,0,0,0,0,0,324501,973502,324501,0,0,0,649001,0,649001,324501,0,649001,649001,1298002,649001,0,0,649001,649001,1298002,0,0,0,0,324501,0,649001,0
./objects//jacobi-2d.pgo.merged.ll,kernel_jacobi_2d,vector.body23.preheader,15,0,321965,55600000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./objects//jacobi-2d.pgo.merged.ll,kernel_jacobi_2d,vector.body23,16,9701460000,104317000,18014400000000000,938851000,208634000,0,0,7093540000,2294970000,2503600000,2399290000,0,104317000,0,0,0,208634000,0,1251800000,7093540000,2294970000,0,0,0,9701460000,0,2503600000,2399290000,0,2503600000,2503600000,5007200000,2503600000,0,0,2503600000,2503600000,5007200000,0,0,0,208634000,1251800000,0,2503600000,0
./objects//jacobi-2d.pgo.merged.ll,kernel_jacobi_2d,,17,0,321965,55600000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./objects//jacobi-2d.pgo.merged.ll,kernel_jacobi_2d,for.body7.peel,18,33748100,324501,56037800000000,3245010,649001,0,0,23364000,6490010,6490010,6165510,0,324501,0,0,0,973502,3245010,4867510,23364000,6490010,0,0,0,33748100,0,6490010,6165510,0,6490010,6490010,12980020,6490010,0,0,6490010,6490010,12980020,0,0,0,973502,4867510,3245010,6490010,0
./objects//jacobi-2d.pgo.merged.ll,kernel_jacobi_2d,for.body7,19,16549500,324501,56037800000000,1622500,324501,0,0,10708500,2920500,3245010,2920500,0,324501,0,0,0,324501,1622500,2271500,10708500,2920500,0,0,0,16549500,0,3245010,2920500,0,3245010,3245010,6490020,3245010,0,0,3245010,3245010,6490020,0,0,0,324501,2271500,1622500,3245010,0
./objects//jacobi-2d.pgo.merged.ll,kernel_jacobi_2d,for.inc37,20,1947000,324501,56037800000000,0,0,0,0,1947000,2920500,1947000,1622500,0,324501,0,0,0,0,0,1622500,1947000,2920500,0,0,0,1947000,0,1947000,1622500,0,1947000,1947000,3894000,1947000,0,0,1947000,1947000,3894000,0,0,0,0,1622500,0,1947000,0
./objects//jacobi-2d.pgo.merged.ll,kernel_jacobi_2d,for.cond44.preheader.preheader,21,1252,250,43258700000,250,0,0,0,752,250,250,250,0,0,0,0,0,0,0,0,752,250,0,0,0,1252,0,250,250,0,250,250,500,250,0,0,250,250,500,0,0,0,0,0,0,250,0
./objects//jacobi-2d.pgo.merged.ll,kernel_jacobi_2d,for.cond44.preheader,22,649001,324501,56037800000000,0,0,0,0,973502,324501,649001,324501,0,324501,0,0,0,0,0,324501,973502,324501,0,0,0,649001,0,649001,324501,0,649001,649001,1298002,649001,0,0,649001,649001,1298002,0,0,0,0,324501,0,649001,0
./objects//jacobi-2d.pgo.merged.ll,kernel_jacobi_2d,vector.body.preheader,23,0,321965,55600000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./objects//jacobi-2d.pgo.merged.ll,kernel_jacobi_2d,vector.body,24,9701460000,104317000,18014400000000000,938851000,208634000,0,0,7093540000,2294970000,2503600000,2399290000,0,104317000,0,0,0,208634000,0,1251800000,7093540000,2294970000,0,0,0,9701460000,0,2503600000,2399290000,0,2503600000,2503600000,5007200000,2503600000,0,0,2503600000,2503600000,5007200000,0,0,0,208634000,1251800000,0,2503600000,0
./objects//jacobi-2d.pgo.merged.ll,kernel_jacobi_2d,,25,0,321965,55600000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./objects//jacobi-2d.pgo.merged.ll,kernel_jacobi_2d,for.body47.peel,26,33748100,324501,56037800000000,3245010,649001,0,0,23364000,6490010,6490010,6165510,0,324501,0,0,0,973502,3245010,4867510,23364000,6490010,0,0,0,33748100,0,6490010,6165510,0,6490010,6490010,12980020,6490010,0,0,6490010,6490010,12980020,0,0,0,973502,4867510,3245010,6490010,0
./objects//jacobi-2d.pgo.merged.ll,kernel_jacobi_2d,for.body47,27,16549500,324501,56037800000000,1622500,324501,0,0,10708500,2920500,3245010,2920500,0,324501,0,0,0,324501,1622500,2271500,10708500,2920500,0,0,0,16549500,0,3245010,2920500,0,3245010,3245010,6490020,3245010,0,0,3245010,3245010,6490020,0,0,0,324501,2271500,1622500,3245010,0
./objects//jacobi-2d.pgo.merged.ll,kernel_jacobi_2d,for.inc84,28,1947000,324501,56037800000000,0,0,0,0,1947000,2920500,1947000,1622500,0,324501,0,0,0,0,0,1622500,1947000,2920500,0,0,0,1947000,0,1947000,1622500,0,1947000,1947000,3894000,1947000,0,0,1947000,1947000,3894000,0,0,0,0,1622500,0,1947000,0
./objects//jacobi-2d.pgo.merged.ll,kernel_jacobi_2d,for.inc87,29,752,250,43258700000,0,0,0,0,752,752,752,501,0,250,0,0,0,0,0,501,752,752,0,0,0,752,0,752,501,0,752,752,1504,752,0,0,752,752,1504,0,0,0,0,501,0,752,0
./objects//jacobi-2d.pgo.merged.ll,kernel_jacobi_2d,for.end89,30,42,1,172689000,0,0,0,0,6,12,7,0,0,0,0,0,1,0,0,0,6,12,0,0,0,42,0,7,0,0,7,7,14,7,0,0,7,7,14,0,0,0,0,0,0,7,0
./objects//jacobi-2d.pgo.merged.ll,print_array,entry,31,60,1,12338900000000,3,0,0,0,35,16,12,3,0,0,0,2,2,0,0,0,35,16,0,0,0,60,0,12,3,0,12,12,24,12,0,0,12,12,24,0,0,0,0,0,0,12,0
./objects//jacobi-2d.pgo.merged.ll,print_array,for.cond2.preheader,32,0,497,6132620000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./objects//jacobi-2d.pgo.merged.ll,print_array,for.body4,33,13140,1460,18014400000000000,0,0,0,0,18980,14600,10220,8760,0,1460,0,0,0,1460,0,7300,18980,14600,0,0,0,13140,0,10220,8760,0,10220,10220,20440,10220,0,0,10220,10220,20440,0,0,0,1460,7300,0,10220,0
./objects//jacobi-2d.pgo.merged.ll,print_array,if.then,34,11680,730,9007200000000000,1460,0,0,0,7300,4380,2920,2190,0,0,0,730,730,0,0,0,7300,4380,0,0,0,11680,0,2920,2190,0,2920,2920,5840,2920,0,0,2920,2920,5840,0,0,0,0,0,0,2920,0
./objects//jacobi-2d.pgo.merged.ll,print_array,if.end,35,37959,1460,18014400000000000,4380,0,0,0,27739,17520,13140,10220,0,1460,0,1460,1460,0,0,4380,27739,17520,0,0,0,37959,0,13140,10220,0,13140,13140,26280,13140,0,0,13140,13140,26280,0,0,0,0,4380,0,13140,0
./objects//jacobi-2d.pgo.merged.ll,print_array,for.inc10,36,2982,497,6132620000000000,0,0,0,0,3976,5467,2982,2485,0,497,0,0,0,0,0,2485,3976,5467,0,0,0,2982,0,2982,2485,0,2982,2982,5964,2982,0,0,2982,2982,5964,0,0,0,0,2485,0,2982,0
./objects//jacobi-2d.pgo.merged.ll,print_array,for.end12,37,58,1,12338900000000,3,0,0,0,28,20,12,4,0,0,0,1,1,0,0,1,28,20,0,0,0,58,0,12,4,0,12,12,24,12,0,0,12,12,24,0,0,0,0,1,0,12,0
./objects//jacobi-2d.pgo.merged.ll,polybench_flush_cache,entry,38,6,1,18014400000000000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//jacobi-2d.pgo.merged.ll,polybench_prepare_instruments,entry,39,6,1,18014400000000000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//jacobi-2d.pgo.merged.ll,polybench_timer_start,entry,40,7,1,18014400000000000,0,1,0,0,3,0,2,1,0,0,0,0,1,0,0,0,3,0,0,0,0,7,0,2,1,0,2,2,4,2,0,0,2,2,4,0,0,0,0,0,0,2,0
