module_name,function_name,block_name,block_id,cycle_count,freq,global_freq,loads,stores,spills,reloads,reads,writes,instr_count,int_instr_count,float_instr_count,branch_instr_count,load_store_instr_count,function_calls,context_switches,mul_access,fp_access,ialu_access,int_regfile_reads,int_regfile_writes,float_regfile_reads,float_regfile_writes,idle_cycles,busy_cycles,branch_mispredictions,committed_instr,committed_int_instr,committed_float_instr,rob_reads,rob_writes,rename_reads,rename_writes,fp_rename_reads,fp_rename_writes,inst_window_writes,inst_window_reads,inst_window_wakeup_accesses,fp_inst_window_reads,fp_inst_window_writes,fp_inst_window_wakeup_accesses,cdb_mul_accesses,cdb_alu_accesses,cdb_fp_accesses,btb_reads,btb_writes
./objects//syrk.pgo.merged.ll,main,entry,0,69,1,18014400000000000,2,0,0,0,47,25,19,8,0,1,0,4,4,0,0,4,47,25,0,0,0,69,0,19,8,0,19,19,38,19,0,0,19,19,38,0,0,0,0,4,0,19,0
./objects//syrk.pgo.merged.ll,main,land.lhs.true,1,12,1,6004800000000000,2,0,0,0,7,2,3,2,0,1,0,0,0,0,0,1,7,2,0,0,0,12,0,3,2,0,3,3,6,3,0,0,3,3,6,0,0,0,0,1,0,3,0
./objects//syrk.pgo.merged.ll,main,if.then,2,5,1,353219000000000,0,0,0,0,3,2,1,0,0,0,0,1,1,0,0,0,3,2,0,0,0,5,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//syrk.pgo.merged.ll,main,if.end,3,53,1,18014400000000000,0,0,0,0,14,18,10,1,0,0,0,2,3,0,0,1,14,18,0,0,0,53,0,10,1,0,10,10,20,10,0,0,10,10,20,0,0,0,0,1,0,10,0
./objects//syrk.pgo.merged.ll,init_array,entry,4,34,1,50081800000,5,2,0,0,23,7,9,9,0,0,0,0,0,0,0,0,23,7,0,0,0,34,0,9,9,0,9,9,18,9,0,0,9,9,18,0,0,0,0,0,0,9,0
./objects//syrk.pgo.merged.ll,init_array,vector.ph,5,1201,600,30074100000000,0,0,0,0,1201,1201,1201,600,0,0,0,0,0,0,0,0,1201,1201,0,0,0,1201,0,1201,600,0,1201,1201,2402,1201,0,0,1201,1201,2402,0,0,0,0,0,0,1201,0
./objects//syrk.pgo.merged.ll,init_array,vector.body,6,19776900,299650,15007000000000000,0,299650,0,0,11087000,6292640,6592290,1198600,0,299650,0,0,0,1797900,0,898949,11087000,6292640,0,0,0,19776900,0,6592290,1198600,0,6592290,6592290,13184580,6592290,0,0,6592290,6592290,13184580,0,0,0,1797900,898949,0,6592290,0
./objects//syrk.pgo.merged.ll,init_array,for.inc7,7,2402,600,30074100000000,0,0,0,0,2402,3002,2402,1802,0,600,0,0,0,0,0,1802,2402,3002,0,0,0,2402,0,2402,1802,0,2402,2402,4804,2402,0,0,2402,2402,4804,0,0,0,0,1802,0,2402,0
./objects//syrk.pgo.merged.ll,init_array,vector.ph2.preheader,8,30,1,50081800000,5,0,0,0,15,5,5,5,0,0,0,0,0,0,0,0,15,5,0,0,0,30,0,5,5,0,5,5,10,5,0,0,5,5,10,0,0,0,0,0,0,5,0
./objects//syrk.pgo.merged.ll,init_array,vector.ph2,9,1201,600,30074100000000,0,0,0,0,1201,1201,1201,600,0,0,0,0,0,0,0,0,1201,1201,0,0,0,1201,0,1201,600,0,1201,1201,2402,1201,0,0,1201,1201,2402,0,0,0,0,0,0,1201,0
./objects//syrk.pgo.merged.ll,init_array,vector.body5,10,23740200,359699,18014400000000000,0,359699,0,0,13308900,7553690,7913390,1438800,0,359699,0,0,0,2158200,0,1079100,13308900,7553690,0,0,0,23740200,0,7913390,1438800,0,7913390,7913390,15826780,7913390,0,0,7913390,7913390,15826780,0,0,0,2158200,1079100,0,7913390,0
./objects//syrk.pgo.merged.ll,init_array,for.inc31,11,2402,600,30074100000000,0,0,0,0,2402,3002,2402,1802,0,600,0,0,0,0,0,1802,2402,3002,0,0,0,2402,0,2402,1802,0,2402,2402,4804,2402,0,0,2402,2402,4804,0,0,0,0,1802,0,2402,0
./objects//syrk.pgo.merged.ll,init_array,for.end33,12,6,1,50081800000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//syrk.pgo.merged.ll,kernel_syrk,entry,13,39,1,203324000,0,4,0,0,41,11,15,7,0,0,0,0,0,0,0,3,41,11,0,0,0,39,0,15,7,0,15,15,30,15,0,0,15,15,30,0,0,0,0,3,0,15,0
./objects//syrk.pgo.merged.ll,kernel_syrk,for.cond1.preheader,14,1802,600,122096000000,0,0,0,0,1802,1802,1802,1201,0,600,0,0,0,0,0,1201,1802,1802,0,0,0,1802,0,1802,1201,0,1802,1802,3604,1802,0,0,1802,1802,3604,0,0,0,0,1201,0,1802,0
./objects//syrk.pgo.merged.ll,kernel_syrk,,15,0,5,953877000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./objects//syrk.pgo.merged.ll,kernel_syrk,for.body3,16,15728,1123,228424000000,1123,1123,0,0,12358,4494,5617,4494,0,1123,0,0,0,1123,1123,2247,12358,4494,0,0,0,15728,0,5617,4494,0,5617,5617,11234,5617,0,0,5617,5617,11234,0,0,0,1123,2247,1123,5617,0
