module_name,function_name,block_name,block_id,cycle_count,freq,global_freq,loads,stores,spills,reloads,reads,writes,instr_count,int_instr_count,float_instr_count,branch_instr_count,load_store_instr_count,function_calls,context_switches,mul_access,fp_access,ialu_access,int_regfile_reads,int_regfile_writes,float_regfile_reads,float_regfile_writes,idle_cycles,busy_cycles,branch_mispredictions,committed_instr,committed_int_instr,committed_float_instr,rob_reads,rob_writes,rename_reads,rename_writes,fp_rename_reads,fp_rename_writes,inst_window_writes,inst_window_reads,inst_window_wakeup_accesses,fp_inst_window_reads,fp_inst_window_writes,fp_inst_window_wakeup_accesses,cdb_mul_accesses,cdb_alu_accesses,cdb_fp_accesses,btb_reads,btb_writes
./objects//gemver.pgo.merged.ll,main,entry,0,201,1,18014400000000000,9,17,0,0,163,77,62,32,0,1,0,11,11,0,0,0,163,77,0,0,0,201,0,62,32,0,62,62,124,62,0,0,62,62,124,0,0,0,0,0,0,62,0
./objects//gemver.pgo.merged.ll,main,land.lhs.true,1,17,1,6004800000000000,3,0,0,0,10,3,4,3,0,1,0,0,0,0,0,0,10,3,0,0,0,17,0,4,3,0,4,4,8,4,0,0,4,4,8,0,0,0,0,0,0,4,0
./objects//gemver.pgo.merged.ll,main,if.then,2,5,1,353219000000000,0,0,0,0,3,2,1,0,0,0,0,1,1,0,0,0,3,2,0,0,0,5,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//gemver.pgo.merged.ll,main,if.end,3,108,1,18014400000000000,4,0,0,0,47,36,21,5,0,0,0,9,10,0,0,0,47,36,0,0,0,108,0,21,5,0,21,21,42,21,0,0,21,21,42,0,0,0,0,0,0,21,0
./objects//gemver.pgo.merged.ll,init_array,entry,4,104,1,18023400000,15,2,0,0,59,20,22,19,0,0,0,0,0,0,0,0,59,20,0,0,0,104,0,22,19,0,22,22,44,22,0,0,22,22,44,0,0,0,0,0,0,22,0
./objects//gemver.pgo.merged.ll,init_array,for.body,5,107054,1000,18032400000000,1000,8004,0,0,58029,12006,20010,15008,0,0,0,0,0,6003,6003,0,58029,12006,0,0,0,107054,0,20010,15008,0,20010,20010,40020,20010,0,0,20010,20010,40020,0,0,0,6003,0,6003,20010,0
./objects//gemver.pgo.merged.ll,init_array,vector.body,6,78960500,999500,18014400000000000,0,999500,0,0,44977500,25987000,26986500,3998000,0,999500,0,0,0,7996000,0,0,44977500,25987000,0,0,0,78960500,0,26986500,3998000,0,26986500,26986500,53973000,26986500,0,0,26986500,26986500,53973000,0,0,0,7996000,0,0,26986500,0
./objects//gemver.pgo.merged.ll,init_array,middle.block,7,3002,1000,18032400000000,0,0,0,0,3002,3002,3002,2001,0,1000,0,0,0,0,0,0,3002,3002,0,0,0,3002,0,3002,2001,0,3002,3002,6004,3002,0,0,3002,3002,6004,0,0,0,0,0,0,3002,0
./objects//gemver.pgo.merged.ll,init_array,for.end48,8,24,1,18023400000,0,0,0,0,3,6,4,0,0,0,0,0,1,0,0,0,3,6,0,0,0,24,0,4,0,0,4,4,8,4,0,0,4,4,8,0,0,0,0,0,0,4,0
./objects//gemver.pgo.merged.ll,kernel_gemver,entry,9,87,1,18023400000,5,0,0,0,93,48,48,12,0,0,0,0,0,0,0,0,93,48,0,0,0,87,0,48,12,0,48,48,96,48,0,0,48,48,96,0,0,0,0,0,0,48,0
./objects//gemver.pgo.merged.ll,kernel_gemver,for.cond1.preheader,10,2001,1000,18032400000000,0,0,0,0,3002,1000,2001,1000,0,1000,0,0,0,0,0,0,3002,1000,0,0,0,2001,0,2001,1000,0,2001,2001,4002,2001,0,0,2001,2001,4002,0,0,0,0,0,0,2001,0
./objects//gemver.pgo.merged.ll,kernel_gemver,for.body3.preheader,11,0,8,140878000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./objects//gemver.pgo.merged.ll,kernel_gemver,for.body3,12,766,8,140878000000,78,16,0,0,461,117,141,125,0,16,0,0,0,31,63,0,461,117,0,0,0,766,0,141,125,0,141,141,282,141,0,0,141,141,282,0,0,0,31,0,63,141,0
./objects//gemver.pgo.merged.ll,kernel_gemver,vector.body.preheader,13,13898,993,17891600000000,1985,0,0,0,9927,3971,3971,1985,0,0,0,0,0,0,0,0,9927,3971,0,0,0,13898,0,3971,1985,0,3971,3971,7942,3971,0,0,3971,3971,7942,0,0,0,0,0,0,3971,0
./objects//gemver.pgo.merged.ll,kernel_gemver,vector.body,14,36160500,495349,8927880000000000,2972100,990699,0,0,26253500,8420940,9411640,8916290,0,495349,0,0,0,1981400,0,0,26253500,8420940,0,0,0,36160500,0,9411640,8916290,0,9411640,9411640,18823280,9411640,0,0,9411640,9411640,18823280,0,0,0,1981400,0,0,9411640,0
./objects//gemver.pgo.merged.ll,kernel_gemver,for.inc18,15,4002,1000,18032400000000,0,0,0,0,4002,5002,4002,3002,0,1000,0,0,0,0,0,0,4002,5002,0,0,0,4002,0,4002,3002,0,4002,4002,8004,4002,0,0,4002,4002,8004,0,0,0,0,0,0,4002,0
./objects//gemver.pgo.merged.ll,kernel_gemver,for.cond24.preheader.preheader,16,0,1,18023400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./objects//gemver.pgo.merged.ll,kernel_gemver,for.cond24.preheader,17,6003,1000,18032400000000,1000,0,0,0,3002,1000,1000,1000,0,0,0,0,0,0,0,0,3002,1000,0,0,0,6003,0,1000,1000,0,1000,1000,2000,1000,0,0,1000,1000,2000,0,0,0,0,0,0,1000,0
./objects//gemver.pgo.merged.ll,kernel_gemver,for.body26,18,55972000,999500,18014400000000000,3998000,1999000,0,0,39980000,12993500,13993000,12993500,0,999500,0,0,0,3998000,5997000,0,39980000,12993500,0,0,0,55972000,0,13993000,12993500,0,13993000,13993000,27986000,13993000,0,0,13993000,13993000,27986000,0,0,0,3998000,0,5997000,13993000,0
