module_name,function_name,block_name,block_id,cycle_count,freq,global_freq,loads,stores,spills,reloads,reads,writes,instr_count,int_instr_count,float_instr_count,branch_instr_count,load_store_instr_count,function_calls,context_switches,mul_access,fp_access,ialu_access,int_regfile_reads,int_regfile_writes,float_regfile_reads,float_regfile_writes,idle_cycles,busy_cycles,branch_mispredictions,committed_instr,committed_int_instr,committed_float_instr,rob_reads,rob_writes,rename_reads,rename_writes,fp_rename_reads,fp_rename_writes,inst_window_writes,inst_window_reads,inst_window_wakeup_accesses,fp_inst_window_reads,fp_inst_window_writes,fp_inst_window_wakeup_accesses,cdb_mul_accesses,cdb_alu_accesses,cdb_fp_accesses,btb_reads,btb_writes
./objects//atax.pgo.merged.ll,main,entry,0,71,1,18014400000000000,0,0,0,0,42,28,19,5,0,1,0,6,6,0,0,1,42,28,0,0,0,71,0,19,5,0,19,19,38,19,0,0,19,19,38,0,0,0,0,1,0,19,0
./objects//atax.pgo.merged.ll,main,land.lhs.true,1,12,1,6004800000000000,2,0,0,0,7,2,3,2,0,1,0,0,0,0,0,1,7,2,0,0,0,12,0,3,2,0,3,3,6,3,0,0,3,3,6,0,0,0,0,1,0,3,0
./objects//atax.pgo.merged.ll,main,if.then,2,5,1,353219000000000,0,0,0,0,3,2,1,0,0,0,0,1,1,0,0,0,3,2,0,0,0,5,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//atax.pgo.merged.ll,main,if.end,3,63,1,18014400000000000,0,0,0,0,20,22,12,1,0,0,0,4,5,0,0,1,20,22,0,0,0,63,0,12,1,0,12,12,24,12,0,0,12,12,24,0,0,0,0,1,0,12,0
./objects//atax.pgo.merged.ll,init_array,entry,4,36,1,36169000000,6,0,0,0,18,6,6,6,0,0,0,0,0,0,0,0,18,6,0,0,0,36,0,6,6,0,6,6,12,6,0,0,6,6,12,0,0,0,0,0,0,6,0
./objects//atax.pgo.merged.ll,init_array,vector.body,5,16800,175,6329570000000,0,525,0,0,7350,2625,3150,1925,0,175,0,0,0,525,0,1400,7350,2625,0,0,0,16800,0,3150,1925,0,3150,3150,6300,3150,0,0,3150,3150,6300,0,0,0,525,1400,0,3150,0
./objects//atax.pgo.merged.ll,init_array,vector.ph2.preheader,6,36,1,36169000000,6,0,0,0,18,6,6,6,0,0,0,0,0,0,0,0,18,6,0,0,0,36,0,6,6,0,6,6,12,6,0,0,6,6,12,0,0,0,0,0,0,6,0
./objects//atax.pgo.merged.ll,init_array,vector.ph2,7,2852,950,34378600000000,0,0,0,0,3802,2852,2852,950,0,0,0,0,0,0,0,0,3802,2852,0,0,0,2852,0,2852,950,0,2852,2852,5704,2852,0,0,2852,2852,5704,0,0,0,0,0,0,2852,0
./objects//atax.pgo.merged.ll,init_array,vector.body3,8,58771300,498062,18014400000000000,0,996124,0,0,32374000,17930200,18926400,2988370,0,498062,0,0,0,4980620,0,1992250,32374000,17930200,0,0,0,58771300,0,18926400,2988370,0,18926400,18926400,37852800,18926400,0,0,18926400,18926400,37852800,0,0,0,4980620,1992250,0,18926400,0
./objects//atax.pgo.merged.ll,init_array,for.inc22,9,3802,950,34378600000000,0,0,0,0,3802,4752,3802,2852,0,950,0,0,0,0,0,2852,3802,4752,0,0,0,3802,0,3802,2852,0,3802,3802,7604,3802,0,0,3802,3802,7604,0,0,0,0,2852,0,3802,0
