module_name,function_name,block_name,block_id,cycle_count,freq,global_freq,loads,stores,spills,reloads,reads,writes,instr_count,int_instr_count,float_instr_count,branch_instr_count,load_store_instr_count,function_calls,context_switches,mul_access,fp_access,ialu_access,int_regfile_reads,int_regfile_writes,float_regfile_reads,float_regfile_writes,idle_cycles,busy_cycles,branch_mispredictions,committed_instr,committed_int_instr,committed_float_instr,rob_reads,rob_writes,rename_reads,rename_writes,fp_rename_reads,fp_rename_writes,inst_window_writes,inst_window_reads,inst_window_wakeup_accesses,fp_inst_window_reads,fp_inst_window_writes,fp_inst_window_wakeup_accesses,cdb_mul_accesses,cdb_alu_accesses,cdb_fp_accesses,btb_reads,btb_writes
./objects//seidel-2d.pgo.merged.ll,main,entry,0,51,1,36082900000,5,0,0,0,25,12,10,6,0,0,0,1,1,0,0,0,25,12,0,0,0,51,0,10,6,0,10,10,20,10,0,0,10,10,20,0,0,0,0,0,0,10,0
./objects//seidel-2d.pgo.merged.ll,main,vector.ph,1,5002,1000,36101000000000,0,0,0,0,3002,2001,2001,0,0,0,0,0,0,0,0,0,3002,2001,0,0,0,5002,0,2001,0,0,2001,2001,4002,2001,0,0,2001,2001,4002,0,0,0,0,0,0,2001,0
./objects//seidel-2d.pgo.merged.ll,main,vector.body,2,37443700,499250,18014400000000000,0,998499,0,0,17473700,6490250,7488740,4992500,0,499250,0,0,0,1997000,0,3994000,17473700,6490250,0,0,0,37443700,0,7488740,4992500,0,7488740,7488740,14977480,7488740,0,0,7488740,7488740,14977480,0,0,0,1997000,3994000,0,7488740,0
./objects//seidel-2d.pgo.merged.ll,main,for.inc8.i,3,4002,1000,36101000000000,0,0,0,0,4002,5002,4002,3002,0,1000,0,0,0,0,0,3002,4002,5002,0,0,0,4002,0,4002,3002,0,4002,4002,8004,4002,0,0,4002,4002,8004,0,0,0,0,3002,0,4002,0
./objects//seidel-2d.pgo.merged.ll,main,init_array.exit,4,7,1,36082900000,0,0,0,0,5,3,3,1,0,1,0,1,1,0,0,1,5,3,0,0,0,7,0,3,1,0,3,3,6,3,0,0,3,3,6,0,0,0,0,1,0,3,0
./objects//seidel-2d.pgo.merged.ll,main,land.lhs.true,5,12,1,12027600000,2,0,0,0,7,2,3,2,0,1,0,0,0,0,0,1,7,2,0,0,0,12,0,3,2,0,3,3,6,3,0,0,3,3,6,0,0,0,0,1,0,3,0
./objects//seidel-2d.pgo.merged.ll,main,if.then,6,5,1,707499000,0,0,0,0,3,2,1,0,0,0,0,1,1,0,0,0,3,2,0,0,0,5,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//seidel-2d.pgo.merged.ll,main,if.end,7,29,1,36082900000,0,0,0,0,7,8,5,0,0,0,0,1,2,0,0,0,7,8,0,0,0,29,0,5,0,0,5,5,10,5,0,0,5,5,10,0,0,0,0,0,0,5,0
./objects//seidel-2d.pgo.merged.ll,kernel_seidel_2d,entry,8,7,1,18050500,1,0,0,0,6,2,2,2,0,0,0,0,0,0,0,1,6,2,0,0,0,7,0,2,2,0,2,2,4,2,0,0,2,2,4,0,0,0,0,1,0,2,0
./objects//seidel-2d.pgo.merged.ll,kernel_seidel_2d,for.cond1.preheader,9,0,250,4521650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./objects//seidel-2d.pgo.merged.ll,kernel_seidel_2d,for.cond5.preheader,10,19980000,499501,9016230000000,2997000,0,0,0,9490510,4495510,3996000,3996000,0,0,0,0,0,499501,0,499501,9490510,4495510,0,0,0,19980000,0,3996000,3996000,0,3996000,3996000,7992000,3996000,0,0,3996000,3996000,7992000,0,0,0,499501,499501,0,3996000,0
./objects//seidel-2d.pgo.merged.ll,kernel_seidel_2d,for.body8,11,66866100000,998001000,18014400000000000,2994000000,998001000,0,0,41916000000,13972000000,14970000000,13972000000,0,998001000,0,0,0,998001000,8982010000,9980010000,41916000000,13972000000,0,0,0,66866100000,0,14970000000,13972000000,0,14970000000,14970000000,29940000000,14970000000,0,0,14970000000,14970000000,29940000000,0,0,0,998001000,9980010000,8982010000,14970000000,0
./objects//seidel-2d.pgo.merged.ll,kernel_seidel_2d,for.inc66,12,1998000,499501,9016230000000,0,0,0,0,1998000,2497500,1998000,1498500,0,499501,0,0,0,0,0,1498500,1998000,2497500,0,0,0,1998000,0,1998000,1498500,0,1998000,1998000,3996000,1998000,0,0,1998000,1998000,3996000,0,0,0,0,1498500,0,1998000,0
./objects//seidel-2d.pgo.merged.ll,kernel_seidel_2d,for.inc69,13,752,250,4521650000,0,0,0,0,752,752,752,501,0,250,0,0,0,0,0,501,752,752,0,0,0,752,0,752,501,0,752,752,1504,752,0,0,752,752,1504,0,0,0,0,501,0,752,0
./objects//seidel-2d.pgo.merged.ll,kernel_seidel_2d,for.end71,14,6,1,18050500,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//seidel-2d.pgo.merged.ll,print_array,entry,15,60,1,12338900000000,3,0,0,0,35,16,12,3,0,0,0,2,2,0,0,0,35,16,0,0,0,60,0,12,3,0,12,12,24,12,0,0,12,12,24,0,0,0,0,0,0,12,0
./objects//seidel-2d.pgo.merged.ll,print_array,for.cond2.preheader,16,0,497,6132620000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./objects//seidel-2d.pgo.merged.ll,print_array,for.body4,17,13140,1460,18014400000000000,0,0,0,0,18980,14600,10220,8760,0,1460,0,0,0,1460,0,7300,18980,14600,0,0,0,13140,0,10220,8760,0,10220,10220,20440,10220,0,0,10220,10220,20440,0,0,0,1460,7300,0,10220,0
./objects//seidel-2d.pgo.merged.ll,print_array,if.then,18,11680,730,9007200000000000,1460,0,0,0,7300,4380,2920,2190,0,0,0,730,730,0,0,0,7300,4380,0,0,0,11680,0,2920,2190,0,2920,2920,5840,2920,0,0,2920,2920,5840,0,0,0,0,0,0,2920,0
./objects//seidel-2d.pgo.merged.ll,print_array,if.end,19,37959,1460,18014400000000000,4380,0,0,0,27739,17520,13140,10220,0,1460,0,1460,1460,0,0,4380,27739,17520,0,0,0,37959,0,13140,10220,0,13140,13140,26280,13140,0,0,13140,13140,26280,0,0,0,0,4380,0,13140,0
./objects//seidel-2d.pgo.merged.ll,print_array,for.inc10,20,2982,497,6132620000000000,0,0,0,0,3976,5467,2982,2485,0,497,0,0,0,0,0,2485,3976,5467,0,0,0,2982,0,2982,2485,0,2982,2982,5964,2982,0,0,2982,2982,5964,0,0,0,0,2485,0,2982,0
