module_name,function_name,block_name,block_id,cycle_count,freq,global_freq,loads,stores,spills,reloads,reads,writes,instr_count,int_instr_count,float_instr_count,branch_instr_count,load_store_instr_count,function_calls,context_switches,mul_access,fp_access,ialu_access,int_regfile_reads,int_regfile_writes,float_regfile_reads,float_regfile_writes,idle_cycles,busy_cycles,branch_mispredictions,committed_instr,committed_int_instr,committed_float_instr,rob_reads,rob_writes,rename_reads,rename_writes,fp_rename_reads,fp_rename_writes,inst_window_writes,inst_window_reads,inst_window_wakeup_accesses,fp_inst_window_reads,fp_inst_window_writes,fp_inst_window_wakeup_accesses,cdb_mul_accesses,cdb_alu_accesses,cdb_fp_accesses,btb_reads,btb_writes
./objects//3mm.pgo.merged.ll,main,entry,0,100,1,18014400000000000,2,5,0,0,82,42,31,15,0,1,0,9,9,0,0,0,82,42,0,0,0,100,0,31,15,0,31,31,62,31,0,0,31,31,62,0,0,0,0,0,0,31,0
./objects//3mm.pgo.merged.ll,main,land.lhs.true,1,17,1,6004800000000000,3,0,0,0,10,3,4,3,0,1,0,0,0,0,0,0,10,3,0,0,0,17,0,4,3,0,4,4,8,4,0,0,4,4,8,0,0,0,0,0,0,4,0
./objects//3mm.pgo.merged.ll,main,if.then,2,10,1,353219000000000,1,0,0,0,6,3,2,1,0,0,0,1,1,0,0,0,6,3,0,0,0,10,0,2,1,0,2,2,4,2,0,0,2,2,4,0,0,0,0,0,0,2,0
./objects//3mm.pgo.merged.ll,main,if.end,3,83,1,18014400000000000,1,0,0,0,32,29,16,2,0,0,0,7,8,0,0,0,32,29,0,0,0,83,0,16,2,0,16,16,32,16,0,0,16,16,32,0,0,0,0,0,0,16,0
./objects//3mm.pgo.merged.ll,init_array,entry,4,30,1,54643000000,5,0,0,0,15,5,5,5,0,0,0,0,0,0,0,0,15,5,0,0,0,30,0,5,5,0,5,5,10,5,0,0,5,5,10,0,0,0,0,0,0,5,0
./objects//3mm.pgo.merged.ll,init_array,vector.ph,5,801,400,21884500000000,0,0,0,0,801,801,801,400,0,0,0,0,0,0,0,0,801,801,0,0,0,801,0,801,400,0,801,801,1602,801,0,0,801,801,1602,0,0,0,0,0,0,801,0
./objects//3mm.pgo.merged.ll,init_array,vector.body,6,12790400,199850,10920400000000000,0,199850,0,0,6794880,3797140,3996990,799398,0,199850,0,0,0,1199100,0,0,6794880,3797140,0,0,0,12790400,0,3996990,799398,0,3996990,3996990,7993980,3996990,0,0,3996990,3996990,7993980,0,0,0,1199100,0,0,3996990,0
./objects//3mm.pgo.merged.ll,init_array,for.inc8,7,1602,400,21884500000000,0,0,0,0,1602,2002,1602,1202,0,400,0,0,0,0,0,0,1602,2002,0,0,0,1602,0,1602,1202,0,1602,1602,3204,1602,0,0,1602,1602,3204,0,0,0,0,0,0,1602,0
./objects//3mm.pgo.merged.ll,init_array,vector.ph2.preheader,8,30,1,54643000000,5,0,0,0,15,5,5,5,0,0,0,0,0,0,0,0,15,5,0,0,0,30,0,5,5,0,5,5,10,5,0,0,5,5,10,0,0,0,0,0,0,5,0
./objects//3mm.pgo.merged.ll,init_array,vector.ph2,9,1001,500,27348800000000,0,0,0,0,1001,1001,1001,500,0,0,0,0,0,0,0,0,1001,1001,0,0,0,1001,0,1001,500,0,1001,1001,2002,1001,0,0,1001,1001,2002,0,0,0,0,0,0,1001,0
