module_name,function_name,block_name,block_id,cycle_count,freq,global_freq,loads,stores,spills,reloads,reads,writes,instr_count,int_instr_count,float_instr_count,branch_instr_count,load_store_instr_count,function_calls,context_switches,mul_access,fp_access,ialu_access,int_regfile_reads,int_regfile_writes,float_regfile_reads,float_regfile_writes,idle_cycles,busy_cycles,branch_mispredictions,committed_instr,committed_int_instr,committed_float_instr,rob_reads,rob_writes,rename_reads,rename_writes,fp_rename_reads,fp_rename_writes,inst_window_writes,inst_window_reads,inst_window_wakeup_accesses,fp_inst_window_reads,fp_inst_window_writes,fp_inst_window_wakeup_accesses,cdb_mul_accesses,cdb_alu_accesses,cdb_fp_accesses,btb_reads,btb_writes
./objects//ludcmp.pgo.merged.ll,main,entry,0,71,1,18014400000000000,0,0,0,0,44,28,19,5,0,1,0,6,6,0,0,1,44,28,0,0,0,71,0,19,5,0,19,19,38,19,0,0,19,19,38,0,0,0,0,1,0,19,0
./objects//ludcmp.pgo.merged.ll,main,land.lhs.true,1,12,1,6004800000000000,2,0,0,0,7,2,3,2,0,1,0,0,0,0,0,1,7,2,0,0,0,12,0,3,2,0,3,3,6,3,0,0,3,3,6,0,0,0,0,1,0,3,0
./objects//ludcmp.pgo.merged.ll,main,if.then,2,5,1,353219000000000,0,0,0,0,3,2,1,0,0,0,0,1,1,0,0,0,3,2,0,0,0,5,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//ludcmp.pgo.merged.ll,main,if.end,3,63,1,18014400000000000,0,0,0,0,20,22,12,1,0,0,0,4,5,0,0,1,20,22,0,0,0,63,0,12,1,0,12,12,24,12,0,0,12,12,24,0,0,0,0,1,0,12,0
./objects//ludcmp.pgo.merged.ll,init_array,entry,4,53,1,18156200,3,0,0,0,23,10,10,3,0,0,0,0,0,0,0,0,23,10,0,0,0,53,0,10,3,0,10,10,20,10,0,0,10,10,20,0,0,0,0,0,0,10,0
./objects//ludcmp.pgo.merged.ll,init_array,for.body,5,40020,1000,18165300000,0,3002,0,0,27014,6003,10005,8004,0,1000,0,0,0,2001,3002,5002,27014,6003,0,0,0,40020,0,10005,8004,0,10005,10005,20010,10005,0,0,10005,10005,20010,0,0,0,2001,5002,3002,10005,0
./objects//ludcmp.pgo.merged.ll,init_array,for.cond13.preheader.preheader,6,19,1,18156200,3,0,0,0,12,4,4,4,0,0,0,0,0,0,0,1,12,4,0,0,0,19,0,4,4,0,4,4,8,4,0,0,4,4,8,0,0,0,0,1,0,4,0
./objects//ludcmp.pgo.merged.ll,init_array,for.cond13.preheader,7,2001,1000,18165300000,0,0,0,0,2001,1000,2001,1000,0,1000,0,0,0,0,0,1000,2001,1000,0,0,0,2001,0,2001,1000,0,2001,2001,4002,2001,0,0,2001,2001,4002,0,0,0,0,1000,0,2001,0
./objects//ludcmp.pgo.merged.ll,init_array,,8,8,8,141916000,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,8,8,16,8,0,0,8,8,16,0,0,0,0,0,0,8,0
./objects//ludcmp.pgo.merged.ll,init_array,vector.ph,9,8934,993,18023400000,993,0,0,0,5956,5956,3971,3971,0,0,0,0,0,0,0,1985,5956,5956,0,0,0,8934,0,3971,3971,0,3971,3971,7942,3971,0,0,3971,3971,7942,0,0,0,0,1985,0,3971,0
./objects//ludcmp.pgo.merged.ll,init_array,vector.body,10,17372000,496342,9011700000000,0,496342,0,0,9430500,3970740,4467080,2481710,0,496342,0,0,0,496342,0,1985370,9430500,3970740,0,0,0,17372000,0,4467080,2481710,0,4467080,4467080,8934160,4467080,0,0,4467080,4467080,8934160,0,0,0,496342,1985370,0,4467080,0
./objects//ludcmp.pgo.merged.ll,init_array,middle.block,11,1985,993,18023400000,0,0,0,0,2978,993,1985,993,0,993,0,0,0,0,0,993,2978,993,0,0,0,1985,0,1985,993,0,1985,1985,3970,1985,0,0,1985,1985,3970,0,0,0,0,993,0,1985,0
./objects//ludcmp.pgo.merged.ll,init_array,for.body16.preheader,12,504,504,9153610000,0,0,0,0,504,1008,504,504,0,0,0,0,0,0,0,504,504,1008,0,0,0,504,0,504,504,0,504,504,1008,504,0,0,504,504,1008,0,0,0,0,504,0,504,0
./objects//ludcmp.pgo.merged.ll,init_array,for.body16,13,40333,1008,18307200000,1008,1008,0,0,18150,8067,8067,6050,0,1008,0,0,0,1008,2017,5042,18150,8067,0,0,0,40333,0,8067,6050,0,8067,8067,16134,8067,0,0,8067,8067,16134,0,0,0,1008,5042,2017,8067,0
./objects//ludcmp.pgo.merged.ll,init_array,for.end27,14,2001,1000,18165300000,0,0,0,0,2001,1000,2001,1000,0,1000,0,0,0,0,0,1000,2001,1000,0,0,0,2001,0,2001,1000,0,2001,2001,4002,2001,0,0,2001,2001,4002,0,0,0,0,1000,0,2001,0
./objects//ludcmp.pgo.merged.ll,init_array,for.body32.lr.ph,15,38000,1000,18156200000,4000,0,0,0,28000,19000,12000,11000,0,0,0,1000,1000,1000,0,6000,28000,19000,0,0,0,38000,0,12000,11000,0,12000,12000,24000,12000,0,0,12000,12000,24000,0,0,0,1000,6000,0,12000,0
./objects//ludcmp.pgo.merged.ll,init_array,for.end39,16,11006,1000,18165300000,0,1000,0,0,15008,11006,9004,8004,0,1000,0,0,0,1000,0,6003,15008,11006,0,0,0,11006,0,9004,8004,0,9004,9004,18008,9004,0,0,9004,9004,18008,0,0,0,1000,6003,0,9004,0
./objects//ludcmp.pgo.merged.ll,init_array,for.end46,17,13,1,18156200,0,0,0,0,15,9,5,3,0,0,0,2,2,0,0,2,15,9,0,0,0,13,0,5,3,0,5,5,10,5,0,0,5,5,10,0,0,0,0,2,0,5,0
./objects//ludcmp.pgo.merged.ll,init_array,for.cond69.preheader,18,7004,1000,18165300000,0,0,0,0,14007,8004,7004,7004,0,0,0,0,0,0,0,5002,14007,8004,0,0,0,7004,0,7004,7004,0,7004,7004,14008,7004,0,0,7004,7004,14008,0,0,0,0,5002,0,7004,0
./objects//ludcmp.pgo.merged.ll,init_array,for.cond73.preheader,19,14000000,2000000,36312500000000,0,0,0,0,18000000,12000000,10000000,8000010,0,2000000,0,0,0,2000000,0,8000010,18000000,12000000,0,0,0,14000000,0,10000000,8000010,0,10000000,10000000,20000000,10000000,0,0,10000000,10000000,20000000,0,0,0,2000000,8000010,0,10000000,0
./objects//ludcmp.pgo.merged.ll,init_array,for.body76.preheader,20,0,15625,283691000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./objects//ludcmp.pgo.merged.ll,init_array,for.body76,21,1843750,31250,567383000000,187500,62500,0,0,1187500,343750,406250,343750,0,62500,0,0,0,62500,125000,218750,1187500,343750,0,0,0,1843750,0,406250,343750,0,406250,406250,812500,406250,0,0,406250,406250,812500,0,0,0,62500,218750,125000,406250,0
./objects//ludcmp.pgo.merged.ll,init_array,vector.body8.preheader,22,13890600,1984380,36028800000000,1984380,0,0,0,9921880,3968750,3968750,1984380,0,0,0,0,0,0,0,0,9921880,3968750,0,0,0,13890600,0,3968750,1984380,0,3968750,3968750,7937500,3968750,0,0,3968750,3968750,7937500,0,0,0,0,0,0,3968750,0
./objects//ludcmp.pgo.merged.ll,init_array,vector.body8,23,59531300000,992188000,18014400000000000,5953130000,1984380000,0,0,43656300000,14882800000,15875000000,14882800000,0,992188000,0,0,0,1984380000,0,6945320000,43656300000,14882800000,0,0,0,59531300000,0,15875000000,14882800000,0,15875000000,15875000000,31750000000,15875000000,0,0,15875000000,15875000000,31750000000,0,0,0,1984380000,6945320000,0,15875000000,0
./objects//ludcmp.pgo.merged.ll,init_array,for.inc92,24,8000010,2000000,36312500000000,0,0,0,0,8000010,10000000,8000010,6000010,0,2000000,0,0,0,0,0,6000010,8000010,10000000,0,0,0,8000010,0,8000010,6000010,0,8000010,8000010,16000020,8000010,0,0,8000010,8000010,16000020,0,0,0,0,6000010,0,8000010,0
./objects//ludcmp.pgo.merged.ll,init_array,for.inc95,25,4002,1000,18165300000,0,0,0,0,4002,5002,4002,3002,0,1000,0,0,0,0,0,3002,4002,5002,0,0,0,4002,0,4002,3002,0,4002,4002,8004,4002,0,0,4002,4002,8004,0,0,0,0,3002,0,4002,0
./objects//ludcmp.pgo.merged.ll,init_array,for.cond102.preheader.preheader,26,1,1,18156200,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,1,1,0,1,1,2,1,0,0,1,1,2,0,0,0,0,1,0,1,0
./objects//ludcmp.pgo.merged.ll,init_array,vector.memcheck14,27,2001,1000,18165300000,0,0,0,0,2001,1000,2001,1000,0,1000,0,0,0,0,0,1000,2001,1000,0,0,0,2001,0,2001,1000,0,2001,2001,4002,2001,0,0,2001,2001,4002,0,0,0,0,1000,0,2001,0
./objects//ludcmp.pgo.merged.ll,init_array,vector.body19.preheader,28,0,993,18023400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./objects//ludcmp.pgo.merged.ll,init_array,vector.body19,29,7909700,247178,4487820000000,988713,988713,0,0,7662530,1730250,2966140,2471780,0,494357,0,0,0,0,0,494357,7662530,1730250,0,0,0,7909700,0,2966140,2471780,0,2966140,2966140,5932280,2966140,0,0,2966140,2966140,5932280,0,0,0,0,494357,0,2966140,0
./objects//ludcmp.pgo.merged.ll,init_array,for.body105.preheader,30,0,8,141916000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./objects//ludcmp.pgo.merged.ll,init_array,for.body105,31,234,23,425749000,23,23,0,0,234,94,117,94,0,23,0,0,0,0,0,47,234,94,0,0,0,234,0,117,94,0,117,117,234,117,0,0,117,117,234,0,0,0,0,47,0,117,0
./objects//ludcmp.pgo.merged.ll,init_array,for.inc117,32,5002,1000,18165300000,0,0,0,0,7004,7004,5002,4002,0,1000,0,0,0,0,0,4002,7004,7004,0,0,0,5002,0,5002,4002,0,5002,5002,10004,5002,0,0,5002,5002,10004,0,0,0,0,4002,0,5002,0
./objects//ludcmp.pgo.merged.ll,init_array,for.end119,33,38,1,18156200,0,0,0,0,10,14,8,1,0,0,0,0,0,0,0,1,10,14,0,0,0,38,0,8,1,0,8,8,16,8,0,0,8,8,16,0,0,0,0,1,0,8,0
./objects//ludcmp.pgo.merged.ll,kernel_ludcmp,entry,34,21,1,54468800,0,0,0,0,11,5,5,1,0,0,0,0,0,0,0,1,11,5,0,0,0,21,0,5,1,0,5,5,10,5,0,0,5,5,10,0,0,0,0,1,0,5,0
