block_id,temp_max_etc,temp_max_baseline,temp_diff
21,77.08000000000004,77.11000000000001,-0.029999999999972715
5,77.15000000000003,77.20000000000005,-0.05000000000001137
17,77.15000000000003,77.20000000000005,-0.05000000000001137
20,77.15000000000003,77.20000000000005,-0.05000000000001137
4,77.20000000000005,77.27000000000004,-0.06999999999999318
16,79.54000000000002,80.67000000000002,-1.1299999999999955
19,66.33000000000004,67.86000000000001,-1.5299999999999727
0,77.20000000000005,77.27000000000004,-0.06999999999999318
3,77.25,77.33000000000004,-0.08000000000004093
15,79.55000000000001,80.69,-1.1399999999999864
18,66.35000000000002,67.87,-1.5199999999999818
2,77.86000000000001,78.12,-0.2599999999999909
14,61.69,63.94,-2.25
10,77.15000000000003,77.20000000000005,-0.05000000000001137
1,77.88,78.14000000000004,-0.26000000000004775
13,61.77000000000004,64.0,-2.2299999999999613
9,77.21000000000004,77.27000000000004,-0.060000000000002274
12,74.98000000000002,74.08000000000004,0.8999999999999773
8,77.26000000000005,77.33000000000004,-0.06999999999999318
11,74.97000000000003,74.08000000000004,0.8899999999999864
6,77.25,77.33000000000004,-0.08000000000004093
7,77.30000000000001,77.38,-0.07999999999998408
