block_id,temp_mean,temp_max,temp_area_weighted_mean,cycle_count,execution_time,dvs_calling_count,voltage,frequency
19,350.17,350.26,350.17,69,2.3e-08,1,0.7,3.0
5,350.18,350.35,350.2,12,4e-09,1,0.7,3.0
10,350.18,350.35,350.2,5,1.6666666666666667e-09,1,0.7,3.0
15,350.18,350.35,350.2,34,1.1333333333333334e-08,1,0.7,3.0
18,350.18,350.35,350.2,39,1.3e-08,1,0.7,3.0
4,350.2,350.42,350.22,5,1.6666666666666667e-09,1,0.7,3.0
9,350.2,350.42,350.23,20,6.666666666666667e-09,1,0.7,3.0
14,352.05,354.62,352.45,19780473,0.006593491,600,0.7,3.0
17,347.84,351.39,348.33,5398093475,1.7993644916666667,600,0.7,3.0
0,350.2,350.42,350.22,53,1.7666666666666666e-08,1,0.7,3.0
3,350.21,350.48,350.24,60,2e-08,1,0.7,3.0
8,350.22,350.48,350.26,2,6.666666666666666e-10,1,0.7,3.0
13,352.05,354.62,352.46,30,1e-08,1,0.65,3.0
16,347.84,351.4,348.33,42,1.4e-08,1,0.7,3.0
2,350.48,351.27,350.59,65761,2.1920333333333334e-05,497,0.7,3.0
6,350.22,350.48,350.25,21,7e-09,1,0.7,3.0
7,350.24,350.53,350.27,13,4.333333333333333e-09,1,0.7,3.0
12,351.96,354.55,352.37,23743773,0.007914591,600,0.65,3.0
1,350.49,351.29,350.6,58,1.9333333333333334e-08,1,0.7,3.0
11,351.96,354.55,352.37,6,2e-09,1,0.65,3.0
