block_id,temp_max_etc,temp_max_baseline,temp_diff
16,77.08000000000004,77.11000000000001,-0.029999999999972715
10,79.23000000000002,80.30000000000001,-1.0699999999999932
15,77.15000000000003,77.20000000000005,-0.05000000000001137
9,79.25,80.32000000000005,-1.07000000000005
14,77.21000000000004,77.27000000000004,-0.060000000000002274
5,79.25,80.33000000000004,-1.080000000000041
8,79.26000000000005,80.33000000000004,-1.0699999999999932
13,77.26000000000005,77.33000000000004,-0.06999999999999318
4,79.25,80.34000000000003,-1.0900000000000318
7,60.33000000000004,62.110000000000014,-1.7799999999999727
11,77.25,77.33000000000004,-0.08000000000004093
12,77.30000000000001,77.38,-0.07999999999998408
0,79.25,80.34000000000003,-1.0900000000000318
3,79.25,80.35000000000002,-1.1000000000000227
6,60.35000000000002,62.120000000000005,-1.7699999999999818
2,79.53000000000003,80.84000000000003,-1.3100000000000023
1,79.53000000000003,80.85000000000002,-1.3199999999999932
