SubgraphID,Energy,Time,Power,EnergyDelayProduct,IPS,Instructions,FloatInstructions,IntInstructions,Cycles,Frequency,Voltage,TimeWeightedTemp,PeakTemp
0,6.66352e-09,2.76667e-08,0.24085,1.84357e-16,5.78313e+08,16,0,2,83,3e+09,0.6,350.152,350.22
1,4.78235e-09,1.93333e-08,0.247363,9.24588e-17,6.2069e+08,12,0,4,58,3e+09,0.6,350.189,350.57
2,6.17517e-06,2.19202e-05,0.281711,1.35361e-10,1.33491e+09,29261.5,0,23654.6,65760.7,3e+09,0.6,350.188,350.57
3,4.91834e-09,2e-08,0.245917,9.83668e-17,6e+08,12,0,3,60,3e+09,0.6,350.152,350.22
4,8.52393e-10,3.33333e-09,0.255718,2.84131e-18,6e+08,2,0,1,10,3e+09,0.6,350.152,350.21
5,1.51026e-09,5.66667e-09,0.266517,8.55816e-18,7.05882e+08,4,0,3,17,3e+09,0.6,350.151,350.2
6,1.80529e-09,7e-09,0.257899,1.26371e-17,7.14286e+08,5,0,3,21,3e+09,0.6,350.153,350.31
7,1.06408e-09,4.33333e-09,0.245557,4.61101e-18,6.92308e+08,3,0,1,13,3e+09,0.6,350.153,350.3
8,2.35661e-10,6.66667e-10,0.353492,1.57108e-19,3e+09,2,0,1,2,3e+09,0.6,350.152,350.3
9,1.85627e-09,6.66667e-09,0.278441,1.23752e-17,1.2e+09,8,0,5,20,3e+09,0.6,350.152,350.24
10,4.90752e-10,1.66667e-09,0.294451,8.17919e-19,1.8e+09,3,0,2,5,3e+09,0.6,350.151,350.22
11,4.76522e-10,2e-09,0.238261,9.53044e-19,5e+08,1,0,0,6,3e+09,0.6,354.508,356.66
12,0.00185196,0.00725404,0.2553,1.34342e-05,1.00033e+09,7.25644e+06,0,1.3211e+06,2.17621e+07,3e+09,0.6,354.508,356.66
13,2.05034e-09,8e-09,0.256293,1.64028e-17,5e+08,4,0,4,24,3e+09,0.6,353.409,355.59
14,0.00154517,0.00602754,0.256352,9.31358e-06,1.03015e+09,6.20924e+06,0,1.0812e+06,1.80826e+07,3e+09,0.6,353.409,355.58
15,2.55962e-09,1e-08,0.255962,2.55962e-17,5e+08,5,0,5,30,3e+09,0.6,352.311,354.5
16,0.00128712,0.00501985,0.256406,6.46114e-06,1.03024e+09,5.17167e+06,0,900900,1.50595e+07,3e+09,0.6,352.311,354.49
17,2.55962e-09,1e-08,0.255962,2.55962e-17,5e+08,5,0,5,30,3e+09,0.6,351.219,353.34
18,0.00107904,0.00426426,0.253043,4.60131e-06,9.37887e+08,3.99939e+06,0,801000,1.27928e+07,3e+09,0.6,351.219,353.33
19,2.55962e-09,1e-08,0.255962,2.55962e-17,5e+08,5,0,5,30,3e+09,0.6,350.151,350.19
20,2.8273e-09,1.2e-08,0.235608,3.39276e-17,5e+08,6,0,0,36,3e+09,0.6,344.216,346.25
21,0.56825,3.03688,0.187116,1.72571,7.83252e+08,2.37864e+09,0,2.1802e+09,9.11065e+09,3e+09,0.6,344.215,352.29
23,0.644172,4.555,0.141421,2.9342,7.83091e+08,3.56698e+09,0,3.26948e+09,1.3665e+10,3e+09,0.6,341.511,351.42
25,0.493645,2.76073,0.17881,1.36282,7.83188e+08,2.16217e+09,0,1.9818e+09,8.28218e+09,3e+09,0.6,344.716,350.92
26,2.43417e-09,1e-08,0.243417,2.43417e-17,6e+08,6,0,1,30,3e+09,0.6,350.151,350.2
27,8.7173e-09,3.33333e-08,0.261519,2.90577e-16,9.3e+08,31,0,15,100,3e+09,0.6,350.15,350.18
28,4.76522e-10,2e-09,0.238261,9.53044e-19,5e+08,1,0,0,6,3e+09,0.6,350.15,350.17
29,4.76522e-10,2e-09,0.238261,9.53044e-19,5e+08,1,0,0,6,3e+09,0.6,350.15,350.17
30,6.24265e-10,2.33333e-09,0.267542,1.45662e-18,8.57143e+08,2,0,1,7,3e+09,0.6,350.151,350.17
31,6.24265e-10,2.33333e-09,0.267542,1.45662e-18,8.57143e+08,2,0,1,7,3e+09,0.6,350.151,350.17
32,1.48585e-09,5.66667e-09,0.262208,8.41979e-18,7.05882e+08,4,0,3,17,3e+09,0.6,350.15,350.17
33,1.21265e-10,3.33333e-10,0.363794,4.04216e-20,3e+09,1,0,0,1,3e+09,0.6,350.151,350.22
