block_id,temp_mean,temp_max,temp_area_weighted_mean,cycle_count,execution_time,dvs_calling_count,voltage,frequency
0,350.15,350.15,350.15,76,2.5333333333333332e-08,1,0.65,3.0
37,350.15,350.15,350.15,6,2e-09,1,0.65,3.0
38,350.15,350.15,350.15,6,2e-09,1,0.65,3.0
39,350.15,350.15,350.15,7,2.333333333333333e-09,1,0.65,3.0
40,350.15,350.15,350.15,7,2.333333333333333e-09,1,0.65,3.0
41,350.15,350.15,350.15,17,5.666666666666667e-09,1,0.65,3.0
42,350.15,350.15,350.15,1,3.333333333333333e-10,1,0.65,3.0
1,350.15,350.15,350.15,17,5.666666666666667e-09,1,0.65,3.0
43,350.15,350.15,350.15,5,1.6666666666666667e-09,1,0.65,3.0
4,350.15,350.15,350.15,34,1.1333333333333334e-08,1,0.65,3.0
17,350.15,350.15,350.15,35,1.1666666666666667e-08,1,0.65,3.0
2,350.15,350.15,350.15,5,1.6666666666666667e-09,1,0.65,3.0
44,350.15,350.15,350.15,20,6.666666666666667e-09,1,0.65,3.0
5,350.15,350.15,350.15,1001,3.336666666666667e-07,500,0.65,3.0
6,351.89,352.4,351.92,18135100,0.006045033333333333,274774,0.65,3.0
7,351.89,352.4,351.92,2002,6.458064516129032e-07,500,0.65,3.1
18,350.15,350.15,350.15,5005,1.6683333333333334e-06,500,0.65,3.0
19,350.64,350.8,350.66,3565560,0.00118852,137137,0.65,3.0
20,351.12,351.38,351.15,3552550,0.0011841833333333333,136636,0.65,3.0
21,350.64,350.8,350.66,5506,1.8353333333333334e-06,500,0.65,3.0
22,350.83,350.96,350.85,1800000,0.0006,600000,0.65,3.0
23,,,0.0,0,0.0,4688,0.65,3.0
24,,,0.0,637500,0.00016776315789473684,9375,0.9,3.8
25,351.84,352.15,351.88,7143750,0.00238125,595313,0.65,3.0
26,343.44,343.53,343.45,7367000000,2.376451612903226,163711000,0.65,3.1
27,,,0.0,2400000,0.0006315789473684211,600000,0.9,3.8
28,,,0.0,2002,5.268421052631579e-07,500,0.9,3.8
3,350.15,350.15,350.15,58,1.9333333333333334e-08,1,0.65,3.0
30,350.15,350.15,350.15,60,2e-08,1,0.65,3.0
45,350.15,350.15,350.15,2,6.666666666666666e-10,1,0.65,3.0
8,351.89,352.4,351.92,24,7.741935483870967e-09,1,0.65,3.1
29,,,0.0,42,1.1052631578947368e-08,1,0.9,3.8
32,350.15,350.15,350.15,13140,4.38e-06,1460,0.65,3.0
33,350.15,350.15,350.15,11680,3.893333333333333e-06,730,0.65,3.0
34,350.15,350.15,350.15,37959,1.2653e-05,1460,0.65,3.0
35,350.15,350.15,350.15,2982,9.94e-07,497,0.65,3.0
31,,,0.0,0,0.0,497,0.65,3.0
47,350.15,350.15,350.15,21,7e-09,1,0.65,3.0
46,350.15,350.15,350.15,13,4.333333333333333e-09,1,0.65,3.0
9,351.89,352.4,351.92,1502,4.84516129032258e-07,500,0.65,3.1
10,353.55,354.57,353.6,23984000,0.0077367741935483875,299799,0.65,3.1
11,353.55,354.57,353.6,2002,6.458064516129032e-07,500,0.65,3.1
36,350.15,350.15,350.15,58,1.9333333333333334e-08,1,0.65,3.0
12,353.55,354.57,353.6,24,7.741935483870967e-09,1,0.65,3.1
13,353.55,354.57,353.6,1201,3.874193548387097e-07,600,0.65,3.1
14,355.1,356.52,355.16,21758500,0.007018870967741935,329675,0.65,3.1
15,355.1,356.52,355.16,2402,7.748387096774194e-07,600,0.65,3.1
16,355.1,356.52,355.16,6,1.935483870967742e-09,1,0.65,3.1
