block_id,temp_mean,temp_max,temp_area_weighted_mean,cycle_count,execution_time,dvs_calling_count,voltage,frequency
0,350.15,350.15,350.15,77,2.5666666666666668e-08,1,0.65,3.0
36,350.15,350.15,350.15,6,2e-09,1,0.65,3.0
37,350.15,350.15,350.15,6,2e-09,1,0.65,3.0
38,350.15,350.15,350.15,7,2.333333333333333e-09,1,0.65,3.0
39,350.15,350.15,350.15,7,2.333333333333333e-09,1,0.65,3.0
40,350.15,350.15,350.15,17,5.666666666666667e-09,1,0.65,3.0
41,350.15,350.15,350.15,1,3.333333333333333e-10,1,0.65,3.0
1,350.15,350.15,350.15,1502,5.006666666666666e-07,500,0.65,3.0
2,351.31,351.55,351.34,8241730,0.0027472433333333335,249750,0.65,3.0
3,351.31,351.55,351.34,2002,6.673333333333334e-07,500,0.65,3.0
42,350.15,350.15,350.15,5,1.6666666666666667e-09,1,0.65,3.0
4,351.31,351.55,351.34,7,2.333333333333333e-09,1,0.65,3.0
43,350.15,350.15,350.15,20,6.666666666666667e-09,1,0.65,3.0
5,351.31,351.55,351.34,12,4e-09,1,0.65,3.0
8,351.31,351.55,351.34,97,3.233333333333333e-08,1,0.65,3.0
44,350.15,350.15,350.15,2,6.666666666666666e-10,1,0.65,3.0
6,351.31,351.55,351.34,5,1.6666666666666667e-09,1,0.65,3.0
9,351.31,351.55,351.34,6513,2.171e-06,250,0.65,3.0
10,352.66,353.22,352.71,10728500,0.0035761666666666667,249501,0.65,3.0
11,,,0.0,0,0.0,124750,0.65,3.1
12,,,0.0,14691100000,3.866078947368421,124501000,0.9,3.8
13,352.8,353.35,352.85,1497000,0.00048290322580645163,124750,0.65,3.1
14,340.3,340.33,340.3,13072600000,4.216967741935484,124501000,0.65,3.1
15,,,0.0,5738510,0.0015101342105263158,249501,0.9,3.8
16,,,0.0,6474040000,1.7036947368421054,124501000,0.9,3.8
17,,,0.0,2245510,0.0005909236842105263,249501,0.9,3.8
18,,,0.0,3758,9.889473684210527e-07,250,0.9,3.8
19,,,0.0,9231520,0.0024293473684210524,249501,0.9,3.8
20,,,0.0,0,0.0,124750,0.9,3.8
21,,,0.0,14566600000,3.833315789473684,124501000,0.9,3.8
22,,,0.0,2120750,0.0005580921052631579,124750,0.9,3.8
23,,,0.0,12948100000,3.407394736842105,124501000,0.9,3.8
24,,,0.0,748502,0.0001969742105263158,249501,0.9,3.8
25,,,0.0,5602540000,1.4743526315789475,124501000,0.9,3.8
26,,,0.0,3243510,0.0008535552631578948,249501,0.9,3.8
27,,,0.0,2004,5.273684210526316e-07,250,0.9,3.8
46,350.15,350.15,350.15,21,7e-09,1,0.65,3.0
45,350.15,350.15,350.15,13,4.333333333333333e-09,1,0.65,3.0
7,351.31,351.55,351.34,63,2.1e-08,1,0.65,3.0
29,351.31,351.55,351.34,60,2e-08,1,0.65,3.0
28,,,0.0,42,1.1052631578947368e-08,1,0.9,3.8
32,350.15,350.15,350.15,11680,3.893333333333333e-06,730,0.65,3.0
33,350.15,350.15,350.15,37959,1.2653e-05,1460,0.65,3.0
34,350.15,350.15,350.15,2982,9.94e-07,497,0.65,3.0
30,,,0.0,0,0.0,497,0.65,3.0
31,,,0.0,13140,3.4578947368421053e-06,1460,0.9,3.8
35,350.15,350.15,350.15,58,1.9333333333333334e-08,1,0.65,3.0
