block_id,temp_max_etc,temp_max_baseline,temp_diff
0,77.0,77.0,0.0
36,77.0,77.0,0.0
37,77.0,77.0,0.0
38,77.0,77.0,0.0
39,77.0,77.0,0.0
40,77.0,77.0,0.0
41,77.0,77.0,0.0
1,77.0,77.0,0.0
2,78.40000000000003,78.40000000000003,0.0
3,78.40000000000003,78.40000000000003,0.0
42,77.0,77.0,0.0
4,78.40000000000003,78.40000000000003,0.0
43,77.0,77.0,0.0
5,78.40000000000003,78.40000000000003,0.0
8,78.40000000000003,78.40000000000003,0.0
44,77.0,77.0,0.0
6,78.40000000000003,78.40000000000003,0.0
9,78.40000000000003,78.40000000000003,0.0
10,80.05000000000001,80.07000000000005,-0.020000000000038654
11,,,
12,,,
13,80.17000000000002,80.20000000000005,-0.03000000000002956
14,67.35000000000002,67.18,0.17000000000001592
15,,,
16,,,
17,,,
18,,,
19,,,
20,,,
21,,,
22,,,
23,,,
24,,,
25,,,
26,,,
27,,,
46,77.0,77.0,0.0
45,77.0,77.0,0.0
7,78.40000000000003,78.40000000000003,0.0
29,78.40000000000003,78.40000000000003,0.0
28,,,
32,77.0,77.0,0.0
33,77.0,77.0,0.0
34,77.0,77.0,0.0
30,,,
31,,,
35,77.0,77.0,0.0
