block_id,temp_mean,temp_max,temp_area_weighted_mean,cycle_count,execution_time,dvs_calling_count,voltage,frequency
0,350.15,350.15,350.15,33,1.1e-08,1,0.65,3.0
57,350.15,350.15,350.15,6,2e-09,1,0.65,3.0
58,350.15,350.15,350.15,6,2e-09,1,0.65,3.0
59,350.15,350.15,350.15,7,2.333333333333333e-09,1,0.65,3.0
60,350.15,350.15,350.15,7,2.333333333333333e-09,1,0.65,3.0
61,350.15,350.15,350.15,17,5.666666666666667e-09,1,0.65,3.0
62,350.15,350.15,350.15,1,3.333333333333333e-10,1,0.65,3.0
1,350.15,350.15,350.15,12,4e-09,1,0.65,3.0
4,350.15,350.15,350.15,48,1.6e-08,1,0.65,3.0
27,350.15,350.15,350.15,16,5.333333333333333e-09,1,0.65,3.0
2,350.15,350.15,350.15,5,1.6666666666666667e-09,1,0.65,3.0
5,350.15,350.15,350.15,9004,3.0013333333333334e-06,1000,0.65,3.0
6,351.91,352.59,351.94,34017000,0.011339,1000500,0.65,3.0
7,351.91,352.59,351.94,2001,6.45483870967742e-07,1000,0.65,3.1
8,351.91,352.59,351.94,17000,5.483870967741935e-06,1000,0.65,3.1
9,351.91,352.59,351.94,11006,3.550322580645161e-06,1000,0.65,3.1
28,350.15,350.15,350.15,2001,6.67e-07,1000,0.65,3.0
29,350.15,350.15,350.15,4000,1.3333333333333334e-06,1000,0.65,3.0
30,350.38,350.47,350.38,1999000,0.0006663333333333333,999501,0.65,3.0
31,350.38,350.47,350.38,7,2.333333333333333e-09,1,0.65,3.0
32,351.61,351.92,351.65,8995500,0.0029985,999500,0.65,3.0
33,351.61,351.92,351.65,7809,2.5190322580645162e-06,7809,0.65,3.1
34,351.7,351.99,351.73,991692,0.0003199006451612903,991692,0.65,3.1
35,339.25,339.33,339.26,15190700000,4.900225806451613,330233000,0.65,3.1
36,351.84,352.16,351.88,1999000,0.0006448387096774194,999500,0.65,3.1
37,353.25,353.97,353.31,12493800,0.004030258064516129,499750,0.65,3.1
38,352.07,352.81,352.1,36981500,0.012327166666666667,999501,0.65,3.0
39,352.07,352.81,352.1,5002,1.6135483870967741e-06,1000,0.65,3.1
40,352.31,353.02,352.34,2002000,0.0006458064516129032,1001000,0.65,3.1
41,353.51,354.4,353.57,9009010,0.002906132258064516,1001000,0.65,3.1
42,353.51,354.4,353.57,7820,2.5225806451612905e-06,7820,0.65,3.1
43,,,0.0,0,0.0,993180,0.65,3.1
44,,,0.0,15213500000,4.003552631578947,330729000,0.9,3.8
45,353.74,354.61,353.79,2002000,0.0006458064516129032,1001000,0.65,3.1
46,355.07,356.3,355.14,12512500,0.004036290322580645,500500,0.65,3.1
47,355.6,356.85,355.67,4004000,0.0012916129032258064,1001000,0.65,3.1
48,355.6,356.85,355.67,5002,1.6135483870967741e-06,1000,0.65,3.1
3,350.15,350.15,350.15,29,9.666666666666667e-09,1,0.65,3.0
50,350.15,350.15,350.15,60,2e-08,1,0.65,3.0
10,351.91,352.59,351.94,13,4.193548387096774e-09,1,0.65,3.1
49,355.6,356.85,355.67,24,7.741935483870967e-09,1,0.65,3.1
51,,,0.0,0,0.0,497,0.65,3.0
52,,,0.0,13140,3.4578947368421053e-06,1460,0.9,3.8
53,,,0.0,11680,3.0736842105263158e-06,730,0.9,3.8
54,,,0.0,37959,9.98921052631579e-06,1460,0.9,3.8
55,,,0.0,2982,7.847368421052631e-07,497,0.9,3.8
11,351.91,352.59,351.94,7004,2.2593548387096774e-06,1000,0.65,3.1
12,353.48,354.42,353.53,14000000,0.004516129032258065,2000000,0.65,3.1
13,,,0.0,0,0.0,15625,0.65,3.1
14,,,0.0,1000000,0.0002631578947368421,31250,0.9,3.8
15,354.92,356.17,354.98,13890600,0.004480838709677419,1984380,0.65,3.1
16,330.08,330.17,330.09,59531300000,19.20364516129032,992188000,0.65,3.1
17,,,0.0,8000010,0.002105265789473684,2000000,0.9,3.8
18,,,0.0,4002,1.053157894736842e-06,1000,0.9,3.8
63,350.15,350.15,350.15,5,1.6666666666666667e-09,1,0.65,3.0
56,,,0.0,58,1.5263157894736843e-08,1,0.9,3.8
19,,,0.0,1,2.631578947368421e-10,1,0.9,3.8
64,350.15,350.15,350.15,20,6.666666666666667e-09,1,0.65,3.0
20,,,0.0,2001,5.26578947368421e-07,1000,0.9,3.8
21,,,0.0,0,0.0,993,0.9,3.8
22,,,0.0,8916290,0.002346392105263158,495349,0.9,3.8
23,,,0.0,0,0.0,8,0.9,3.8
24,,,0.0,234,6.157894736842105e-08,23,0.9,3.8
25,,,0.0,5002,1.3163157894736841e-06,1000,0.9,3.8
65,350.15,350.15,350.15,2,6.666666666666666e-10,1,0.65,3.0
26,,,0.0,38,1e-08,1,0.9,3.8
67,350.15,350.15,350.15,21,7e-09,1,0.65,3.0
66,350.15,350.15,350.15,13,4.333333333333333e-09,1,0.65,3.0
