SubgraphID,Energy,Time,Power,EnergyDelayProduct,IPS,Instructions,FloatInstructions,IntInstructions,Cycles,Frequency,Voltage,TimeWeightedTemp,PeakTemp
0,4.61962e-09,1.93333e-08,0.238946,8.93127e-17,5.68966e+08,11,0,1,58,3e+09,0.6,350.152,350.22
1,4.78235e-09,1.93333e-08,0.247363,9.24588e-17,6.2069e+08,12,0,4,58,3e+09,0.6,350.189,350.57
2,6.17517e-06,2.19202e-05,0.281711,1.35361e-10,1.33491e+09,29261.5,0,23654.6,65760.7,3e+09,0.6,350.188,350.57
3,4.91834e-09,2e-08,0.245917,9.83668e-17,6e+08,12,0,3,60,3e+09,0.6,350.152,350.22
4,4.1485e-10,1.66667e-09,0.24891,6.91417e-19,6e+08,1,0,0,5,3e+09,0.6,350.151,350.21
5,1.51026e-09,5.66667e-09,0.266517,8.55816e-18,7.05882e+08,4,0,3,17,3e+09,0.6,350.151,350.19
6,1.80529e-09,7e-09,0.257899,1.26371e-17,7.14286e+08,5,0,3,21,3e+09,0.6,350.153,350.3
7,1.06408e-09,4.33333e-09,0.245557,4.61101e-18,6.92308e+08,3,0,1,13,3e+09,0.6,350.153,350.3
8,2.35661e-10,6.66667e-10,0.353492,1.57108e-19,3e+09,2,0,1,2,3e+09,0.6,350.152,350.29
9,1.85627e-09,6.66667e-09,0.278441,1.23752e-17,1.2e+09,8,0,5,20,3e+09,0.6,350.151,350.23
10,4.90752e-10,1.66667e-09,0.294451,8.17919e-19,1.8e+09,3,0,2,5,3e+09,0.6,350.151,350.21
11,2.8273e-09,1.2e-08,0.235608,3.39276e-17,5e+08,6,0,0,36,3e+09,0.6,352.278,354.57
12,0.00069133,0.00264015,0.261852,1.82522e-06,1.11374e+09,2.94044e+06,0,761916,7.92046e+06,3e+09,0.6,352.278,354.56
13,2.08596e-09,7.66667e-09,0.272082,1.59924e-17,1.04348e+09,8,0,7,23,3e+09,0.6,351.231,353.38
14,0.00297287,0.0117022,0.254043,3.47893e-05,9.66476e+08,1.13099e+07,0,1.78931e+06,3.51067e+07,3e+09,0.6,351.231,353.37
15,5.78989e-09,2.23333e-08,0.259249,1.29308e-16,7.61194e+08,17,0,12,67,3e+09,0.6,350.151,350.19
16,3.29745e-09,1.4e-08,0.235532,4.61643e-17,5e+08,7,0,0,42,3e+09,0.6,339.979,341.78
17,0.910157,5.605,0.162383,5.10143,6.43462e+08,3.6066e+09,0,3.3057e+09,1.6815e+10,3e+09,0.6,339.979,351.29
18,2.39331e-09,1e-08,0.239331,2.39331e-17,6e+08,6,0,0,30,3e+09,0.6,350.151,350.19
19,6.48108e-09,2.53333e-08,0.255832,1.64187e-16,8.68421e+08,22,0,10,76,3e+09,0.6,350.15,350.17
20,4.76522e-10,2e-09,0.238261,9.53044e-19,5e+08,1,0,0,6,3e+09,0.6,350.15,350.17
21,4.76522e-10,2e-09,0.238261,9.53044e-19,5e+08,1,0,0,6,3e+09,0.6,350.15,350.17
22,6.24265e-10,2.33333e-09,0.267542,1.45662e-18,8.57143e+08,2,0,1,7,3e+09,0.6,350.151,350.17
23,6.24265e-10,2.33333e-09,0.267542,1.45662e-18,8.57143e+08,2,0,1,7,3e+09,0.6,350.151,350.17
24,1.48585e-09,5.66667e-09,0.262208,8.41979e-18,7.05882e+08,4,0,3,17,3e+09,0.6,350.15,350.17
25,1.21265e-10,3.33333e-10,0.363794,4.04216e-20,3e+09,1,0,0,1,3e+09,0.6,350.151,350.22
