block_id,temp_max_etc,temp_max_baseline,temp_diff
0,77.0,77.0,0.0
1,77.0,77.0,0.0
4,77.0,77.0,0.0
13,77.0,77.0,0.0
2,77.0,77.0,0.0
5,77.0,77.0,0.0
6,77.0,77.0,0.0
7,77.0,77.0,0.0
19,77.0,77.0,0.0
20,77.0,77.0,0.0
21,77.0,77.0,0.0
22,77.0,77.0,0.0
23,77.0,77.0,0.0
24,77.0,77.0,0.0
25,77.0,77.0,0.0
15,77.0,77.0,0.0
18,77.0,77.0,0.0
14,79.26000000000005,79.31,-0.049999999999954525
17,71.78000000000003,71.57000000000005,0.20999999999997954
16,71.78000000000003,71.57000000000005,0.20999999999997954
3,77.0,77.0,0.0
8,77.0,77.0,0.0
10,77.0,77.0,0.0
11,77.0,77.0,0.0
9,77.0,77.0,0.0
12,79.37,79.40000000000003,-0.03000000000002956
