block_id,temp_mean,temp_max,temp_area_weighted_mean,cycle_count,execution_time,dvs_calling_count,voltage,frequency
0,350.15,350.15,350.15,68,2.2666666666666668e-08,1,0.65,3.0
22,350.15,350.15,350.15,0,0.0,1,0.65,3.0
23,350.15,350.15,350.15,11090173207,3.6967244023333334,400,0.65,3.0
24,350.15,350.15,350.15,15,5e-09,1,0.65,3.0
25,350.15,350.15,350.15,100,3.3333333333333334e-08,1,0.65,3.0
26,350.15,350.15,350.15,6,2e-09,1,0.65,3.0
27,350.15,350.15,350.15,6,2e-09,1,0.65,3.0
1,350.15,350.15,350.15,58,1.9333333333333334e-08,1,0.65,3.0
2,351.87,352.58,351.9,65761,2.1920333333333334e-05,497,0.65,3.0
3,351.87,352.58,351.9,60,1.9354838709677418e-08,1,0.65,3.1
28,350.15,350.15,350.15,7,2.333333333333333e-09,1,0.65,3.0
4,351.87,352.58,351.9,5,1.6129032258064515e-09,1,0.65,3.1
29,350.15,350.15,350.15,7,2.333333333333333e-09,1,0.65,3.0
5,351.87,352.58,351.9,17,5.4838709677419355e-09,1,0.65,3.1
8,351.87,352.58,351.9,2,6.451612903225806e-10,1,0.65,3.1
30,350.15,350.15,350.15,17,5.666666666666667e-09,1,0.65,3.0
6,351.87,352.58,351.9,21,6.774193548387097e-09,1,0.65,3.1
9,,,0.0,20,6.451612903225806e-09,1,0.65,3.1
10,,,0.0,5,1.3157894736842105e-09,1,0.9,3.8
11,,,0.0,6,1.5789473684210527e-09,1,0.9,3.8
12,,,0.0,15835763,0.004167306052631579,400,0.9,3.8
13,,,0.0,24,6.315789473684211e-09,1,0.9,3.8
31,350.15,350.15,350.15,1,3.333333333333333e-10,1,0.65,3.0
7,351.87,352.58,351.9,13,4.193548387096774e-09,1,0.65,3.1
15,351.87,352.58,351.9,30,9.677419354838709e-09,1,0.65,3.1
14,,,0.0,18082623,0.004758585,450,0.9,3.8
16,,,0.0,19777814,0.00637994,551,0.65,3.1
17,,,0.0,24,6.315789473684211e-09,1,0.9,3.8
18,,,0.0,14074373,0.0037037823684210524,400,0.9,3.8
19,,,0.0,34,8.947368421052632e-09,1,0.9,3.8
20,,,0.0,24,6.315789473684211e-09,1,0.9,3.8
21,,,0.0,9944171211,2.6168871607894735,400,0.9,3.8
