block_id,temp_mean,temp_max,temp_area_weighted_mean,cycle_count,execution_time,dvs_calling_count,voltage,frequency
0,350.15,350.15,350.15,108,3.6e-08,1,0.65,3.0
22,350.15,350.15,350.15,55981995,0.018660665,1000,0.65,3.0
23,350.15,350.15,350.15,0,0.0,1,0.65,3.0
24,350.15,350.15,350.15,36181167,0.012060389,1000,0.65,3.0
25,350.15,350.15,350.15,87,2.9e-08,1,0.65,3.0
26,350.15,350.15,350.15,201,6.7e-08,1,0.65,3.0
27,350.15,350.15,350.15,6,2e-09,1,0.65,3.0
1,350.15,350.15,350.15,46,1.5333333333333335e-08,1,0.65,3.0
2,351.87,352.58,351.9,1136,3.7866666666666667e-07,32,0.65,3.0
3,351.87,352.58,351.9,51,1.6451612903225807e-08,1,0.65,3.1
28,350.15,350.15,350.15,6,2e-09,1,0.65,3.0
4,351.87,352.58,351.9,5,1.6129032258064515e-09,1,0.65,3.1
29,350.15,350.15,350.15,7,2.333333333333333e-09,1,0.65,3.0
5,351.87,352.58,351.9,17,5.4838709677419355e-09,1,0.65,3.1
8,351.87,352.58,351.9,2,6.451612903225806e-10,1,0.65,3.1
30,350.15,350.15,350.15,7,2.333333333333333e-09,1,0.65,3.0
6,351.87,352.58,351.9,21,6.774193548387097e-09,1,0.65,3.1
9,,,0.0,20,6.451612903225806e-09,1,0.65,3.1
10,,,0.0,5,1.3157894736842105e-09,1,0.9,3.8
11,,,0.0,24,6.315789473684211e-09,1,0.9,3.8
12,,,0.0,79070546,0.02080803842105263,1000,0.9,3.8
13,,,0.0,104,2.736842105263158e-08,1,0.9,3.8
32,350.15,350.15,350.15,1,3.333333333333333e-10,1,0.65,3.0
31,350.15,350.15,350.15,17,5.666666666666667e-09,1,0.65,3.0
7,351.87,352.58,351.9,13,4.193548387096774e-09,1,0.65,3.1
15,351.87,352.58,351.9,54982495,0.01773628870967742,1000,0.65,3.1
14,,,0.0,30,7.894736842105263e-09,1,0.9,3.8
16,,,0.0,0,0.0,1,0.65,3.1
17,,,0.0,19,5e-09,1,0.9,3.8
18,,,0.0,0,0.0,1,0.9,3.8
19,,,0.0,8434,2.219473684210526e-06,124,0.9,3.8
20,,,0.0,0,0.0,1,0.9,3.8
21,,,0.0,8,2.1052631578947367e-09,1,0.9,3.8
