SubgraphID,Energy,Time,Power,EnergyDelayProduct,IPS,Instructions,FloatInstructions,IntInstructions,Cycles,Frequency,Voltage,TimeWeightedTemp,PeakTemp
0,5.28771e-09,1.88889e-08,0.279938,9.9879e-17,6.88235e+08,13,0,1,68,3.6e+09,0.6,350.152,350.24
1,4.66708e-09,1.61111e-08,0.289681,7.51918e-17,7.44827e+08,12,0,4,58,3.6e+09,0.6,350.189,350.6
2,6.04473e-06,1.82669e-05,0.330913,1.10418e-10,1.60189e+09,29261.5,0,23654.6,65760.7,3.6e+09,0.6,350.188,350.6
3,4.79909e-09,1.66667e-08,0.287946,7.99849e-17,7.2e+08,12,0,3,60,3.6e+09,0.6,350.152,350.24
4,4.04912e-10,1.38889e-09,0.291537,5.62378e-19,7.2e+08,1,0,0,5,3.6e+09,0.6,350.151,350.22
5,1.47661e-09,4.72222e-09,0.312694,6.97288e-18,8.47059e+08,4,0,3,17,3.6e+09,0.6,350.151,350.2
6,1.76354e-09,5.83333e-09,0.302321,1.02873e-17,8.57143e+08,5,0,3,21,3.6e+09,0.6,350.153,350.34
7,1.03825e-09,3.61111e-09,0.287515,3.74923e-18,8.30769e+08,3,0,1,13,3.6e+09,0.6,350.153,350.34
8,2.31827e-10,5.55556e-10,0.417289,1.28793e-19,3.6e+09,2,0,1,2,3.6e+09,0.6,350.152,350.33
9,1.81663e-09,5.55556e-09,0.326994,1.00924e-17,1.44e+09,8,0,5,20,3.6e+09,0.6,350.152,350.26
10,4.80793e-10,1.38889e-09,0.346171,6.67768e-19,2.16e+09,3,0,2,5,3.6e+09,0.6,350.151,350.23
11,4.64603e-10,1.66667e-09,0.278762,7.74338e-19,6e+08,1,0,0,6,3.6e+09,0.6,354.661,357.34
12,0.0013159,0.00439882,0.299148,5.7884e-06,1.20036e+09,5.28019e+06,0,961200,1.58358e+07,3.6e+09,0.6,354.661,357.41
13,2.00263e-09,6.66667e-09,0.300395,1.33509e-17,6e+08,4,0,4,24,3.6e+09,0.6,353.532,356.24
14,0.00150956,0.00502295,0.300533,7.58245e-06,1.23617e+09,6.20924e+06,0,1.0812e+06,1.80826e+07,3.6e+09,0.6,353.532,356.29
15,2.49997e-09,8.33333e-09,0.299997,2.08331e-17,6e+08,5,0,5,30,3.6e+09,0.6,352.395,355.11
16,0.0016534,0.00549384,0.300956,9.08352e-06,1.26046e+09,6.92474e+06,0,990900,1.97778e+07,3.6e+09,0.6,352.395,355.13
17,2.00263e-09,6.66667e-09,0.300395,1.33509e-17,6e+08,4,0,4,24,3.6e+09,0.6,351.253,353.88
18,0.00115919,0.00390955,0.296502,4.5319e-06,1.12542e+09,4.39989e+06,0,881100,1.40744e+07,3.6e+09,0.6,351.253,353.87
19,3.00471e-09,9.44445e-09,0.318146,2.83778e-17,9.52941e+08,9,0,9,34,3.6e+09,0.6,350.151,350.2
20,1.83932e-09,6.66667e-09,0.275898,1.22621e-17,6e+08,4,0,0,24,3.6e+09,0.6,344.714,347.16
21,0.572725,2.76227,0.207339,1.58202,9.3975e+08,2.59584e+09,0,2.37936e+09,9.94417e+09,3.6e+09,0.6,344.714,352.74
23,0.631129,3.08061,0.204872,1.94426,9.00526e+08,2.77417e+09,0,2.57581e+09,1.10902e+10,3.6e+09,0.6,344.108,352.74
24,1.17348e-09,4.16667e-09,0.281636,4.88951e-18,7.2e+08,3,0,0,15,3.6e+09,0.6,350.151,350.2
25,8.44791e-09,2.77778e-08,0.304125,2.34664e-16,1.044e+09,29,0,15,100,3.6e+09,0.6,350.15,350.18
26,4.64603e-10,1.66667e-09,0.278762,7.74338e-19,6e+08,1,0,0,6,3.6e+09,0.6,350.15,350.17
27,4.64603e-10,1.66667e-09,0.278762,7.74338e-19,6e+08,1,0,0,6,3.6e+09,0.6,350.15,350.17
28,6.10341e-10,1.94444e-09,0.31389,1.18677e-18,1.02857e+09,2,0,1,7,3.6e+09,0.6,350.151,350.18
29,6.10341e-10,1.94444e-09,0.31389,1.18677e-18,1.02857e+09,2,0,1,7,3.6e+09,0.6,350.151,350.18
30,1.45203e-09,4.72222e-09,0.30749,6.85683e-18,8.47059e+08,4,0,3,17,3.6e+09,0.6,350.151,350.18
31,1.19266e-10,2.77778e-10,0.429359,3.31295e-20,3.6e+09,1,0,0,1,3.6e+09,0.6,350.151,350.23
