block_id,temp_max_etc,temp_max_baseline,temp_diff
0,77.01000000000005,77.01000000000005,0.0
26,77.01000000000005,77.01000000000005,0.0
27,77.01000000000005,77.01000000000005,0.0
28,77.02000000000004,77.02000000000004,0.0
29,77.02000000000004,77.02000000000004,0.0
30,77.01000000000005,77.02000000000004,-0.009999999999990905
31,77.02000000000004,77.04000000000002,-0.01999999999998181
1,77.02000000000004,77.03000000000003,-0.009999999999990905
32,77.03000000000003,77.04000000000002,-0.009999999999990905
4,77.02000000000004,77.03000000000003,-0.009999999999990905
9,77.02000000000004,77.03000000000003,-0.009999999999990905
2,77.03000000000003,77.04000000000002,-0.009999999999990905
33,77.04000000000002,77.06,-0.01999999999998181
5,77.05000000000001,77.07000000000005,-0.020000000000038654
6,78.71000000000004,78.72000000000003,-0.009999999999990905
7,78.71000000000004,78.73000000000002,-0.01999999999998181
10,77.05000000000001,77.07000000000005,-0.020000000000038654
11,79.46000000000004,79.47000000000003,-0.009999999999990905
12,,,
13,,,
14,81.60000000000002,81.63,-0.029999999999972715
15,57.52000000000004,57.59000000000003,-0.06999999999999318
16,,,
17,,,
3,77.04000000000002,77.05000000000001,-0.009999999999990905
19,77.04000000000002,77.05000000000001,-0.009999999999990905
34,77.07000000000005,77.10000000000002,-0.029999999999972715
8,78.71000000000004,78.73000000000002,-0.01999999999998181
18,,,
20,,,
21,,,
22,,,
23,,,
24,,,
36,77.08000000000004,77.11000000000001,-0.029999999999972715
35,77.08000000000004,77.11000000000001,-0.029999999999972715
25,,,
