block_id,temp_max_etc,temp_max_baseline,temp_diff
0,77.0,77.0,0.0
1,77.0,77.0,0.0
4,77.0,77.0,0.0
27,77.0,77.0,0.0
2,77.0,77.0,0.0
5,77.0,77.0,0.0
9,77.0,77.0,0.0
8,77.0,77.0,0.0
6,77.0,77.0,0.0
7,77.0,77.0,0.0
3,77.0,77.0,0.0
10,77.0,77.0,0.0
17,77.0,77.0,0.0
18,77.0,77.0,0.0
16,79.44,79.44,0.0
15,79.44,79.44,0.0
14,56.93000000000001,56.99000000000001,-0.060000000000002274
13,56.93000000000001,56.99000000000001,-0.060000000000002274
12,63.10000000000002,63.110000000000014,-0.009999999999990905
11,63.10000000000002,63.110000000000014,-0.009999999999990905
19,61.450000000000045,61.49000000000001,-0.03999999999996362
21,77.0,77.0,0.0
22,77.0,77.0,0.0
23,77.0,77.0,0.0
24,77.0,77.0,0.0
25,77.0,77.0,0.0
20,77.0,77.0,0.0
26,77.0,77.0,0.0
