block_id,temp_mean,temp_max,temp_area_weighted_mean,cycle_count,execution_time,dvs_calling_count,voltage,frequency
0,350.15,350.15,350.15,63,2.1e-08,1,0.7,3.0
1,350.15,350.15,350.15,46,1.5333333333333335e-08,1,0.7,3.0
4,350.15,350.15,350.15,5,1.6666666666666667e-09,1,0.7,3.0
11,350.15,350.15,350.15,6,2e-09,1,0.7,3.0
2,350.15,350.15,350.15,1136,3.7866666666666667e-07,32,0.7,3.0
5,350.15,350.15,350.15,12,4e-09,1,0.7,3.0
19,350.15,350.15,350.15,71,2.3666666666666667e-08,1,0.7,3.0
15,350.15,350.15,350.15,36,1.2e-08,1,0.7,3.0
18,350.15,350.15,350.15,44,1.4666666666666667e-08,1,0.7,3.0
14,350.15,350.15,350.15,16800,5.6e-06,175,0.7,3.0
17,351.53,352.28,351.55,66101736,0.022033912,950,0.7,3.0
13,350.15,350.15,350.15,36,1.2e-08,1,0.7,3.0
16,351.53,352.28,351.55,36,1.2e-08,1,0.65,3.0
12,351.61,352.36,351.63,58777974,0.019592658,950,0.7,3.0
3,350.15,350.15,350.15,51,1.7e-08,1,0.7,3.0
21,350.15,350.15,350.15,6,2e-09,1,0.7,3.0
6,350.15,350.15,350.15,21,7e-09,1,0.7,3.0
20,350.15,350.15,350.15,6,2e-09,1,0.7,3.0
24,350.15,350.15,350.15,17,5.666666666666667e-09,1,0.7,3.0
22,350.15,350.15,350.15,7,2.333333333333333e-09,1,0.7,3.0
23,350.15,350.15,350.15,7,2.333333333333333e-09,1,0.7,3.0
9,350.15,350.15,350.15,20,6.666666666666667e-09,1,0.7,3.0
8,350.15,350.15,350.15,2,6.666666666666666e-10,1,0.7,3.0
7,350.15,350.15,350.15,13,4.333333333333333e-09,1,0.7,3.0
25,350.15,350.15,350.15,1,3.333333333333333e-10,1,0.7,3.0
10,350.15,350.15,350.15,5,1.6666666666666667e-09,1,0.7,3.0
