block_id,temp_mean,temp_max,temp_area_weighted_mean,cycle_count,execution_time,dvs_calling_count,voltage,frequency
0,350.15,350.15,350.15,29,9.666666666666667e-09,1,0.65,3.0
22,350.15,350.15,350.15,6,2e-09,1,0.65,3.0
23,350.15,350.15,350.15,6,2e-09,1,0.65,3.0
24,350.15,350.15,350.15,7,2.333333333333333e-09,1,0.65,3.0
25,350.15,350.15,350.15,7,2.333333333333333e-09,1,0.65,3.0
26,350.15,350.15,350.15,17,5.666666666666667e-09,1,0.65,3.0
27,350.15,350.15,350.15,1,3.333333333333333e-10,1,0.65,3.0
1,350.15,350.15,350.15,58,1.9333333333333334e-08,1,0.65,3.0
2,351.86,352.57,351.89,65761,2.1920333333333334e-05,497,0.65,3.0
3,351.86,352.57,351.89,60,1.9354838709677418e-08,1,0.65,3.1
4,351.86,352.57,351.89,5,1.6129032258064515e-09,1,0.65,3.1
5,351.86,352.57,351.89,12,3.870967741935484e-09,1,0.65,3.1
8,351.86,352.57,351.89,2,6.451612903225806e-10,1,0.65,3.1
6,351.86,352.57,351.89,21,6.774193548387097e-09,1,0.65,3.1
9,,,0.0,20,6.451612903225806e-09,1,0.65,3.1
10,,,0.0,5,1.3157894736842105e-09,1,0.9,3.8
11,,,0.0,38,1e-08,1,0.9,3.8
12,,,0.0,8923525,0.002348296052631579,1000,0.9,3.8
13,,,0.0,1,2.631578947368421e-10,1,0.9,3.8
7,351.86,352.57,351.89,13,4.193548387096774e-09,1,0.65,3.1
15,351.86,352.57,351.89,13,4.193548387096774e-09,1,0.65,3.1
14,,,0.0,59568211664,15.675845174736843,1000,0.9,3.8
16,,,0.0,34056032,0.010985816774193548,1000,0.65,3.1
17,,,0.0,48,1.2631578947368422e-08,1,0.9,3.8
18,,,0.0,24,6.315789473684211e-09,1,0.9,3.8
19,,,0.0,30497291631,8.025603060789473,1000,0.9,3.8
20,,,0.0,16,4.210526315789473e-09,1,0.9,3.8
21,,,0.0,33,8.68421052631579e-09,1,0.9,3.8
