block_id,temp_mean,temp_max,temp_area_weighted_mean,cycle_count,execution_time,dvs_calling_count,voltage,frequency
0,350.15,350.15,350.15,41,1.3666666666666667e-08,1,0.65,3.0
1,350.15,350.15,350.15,46,1.5333333333333335e-08,1,0.65,3.0
2,351.86,352.57,351.89,1136,3.7866666666666667e-07,32,0.65,3.0
3,351.86,352.57,351.89,51,1.6451612903225807e-08,1,0.65,3.1
4,351.86,352.57,351.89,5,1.6129032258064515e-09,1,0.65,3.1
5,351.86,352.57,351.89,12,3.870967741935484e-09,1,0.65,3.1
8,351.86,352.57,351.89,63,2.032258064516129e-08,1,0.65,3.1
6,351.86,352.57,351.89,43,1.3870967741935483e-08,1,0.65,3.1
9,,,0.0,7,2.2580645161290324e-09,1,0.65,3.1
10,,,0.0,3500,9.210526315789474e-07,125,0.9,3.8
11,,,0.0,21,5.526315789473684e-09,1,0.9,3.8
12,,,0.0,12,3.1578947368421054e-09,1,0.9,3.8
13,,,0.0,2,5.263157894736842e-10,1,0.9,3.8
7,351.86,352.57,351.89,33665352,0.010859790967741936,1000,0.65,3.1
15,351.86,352.57,351.89,73,2.3548387096774194e-08,1,0.65,3.1
14,,,0.0,23,6.052631578947368e-09,1,0.9,3.8
16,,,0.0,6,1.935483870967742e-09,1,0.65,3.1
17,,,0.0,6,1.5789473684210527e-09,1,0.9,3.8
18,,,0.0,7,1.8421052631578947e-09,1,0.9,3.8
19,,,0.0,7,1.8421052631578947e-09,1,0.9,3.8
20,,,0.0,17,4.473684210526316e-09,1,0.9,3.8
21,,,0.0,1,2.631578947368421e-10,1,0.9,3.8
