SubgraphID,Energy,Time,Power,EnergyDelayProduct,IPS,Instructions,FloatInstructions,IntInstructions,Cycles,Frequency,Voltage,TimeWeightedTemp,PeakTemp
0,4.89606e-09,1.75e-08,0.279775,8.5681e-17,6.85714e+08,12,0,1,63,3.6e+09,0.6,351.255,353.82
1,4.66708e-09,1.61111e-08,0.289681,7.51918e-17,7.44827e+08,12,0,4,58,3.6e+09,0.6,351.29,353.97
2,6.04473e-06,1.82669e-05,0.330913,1.10418e-10,1.60189e+09,29261.5,0,23654.6,65760.7,3.6e+09,0.6,351.29,353.96
3,4.79909e-09,1.66667e-08,0.287946,7.99849e-17,7.2e+08,12,0,3,60,3.6e+09,0.6,351.255,353.82
4,4.04912e-10,1.38889e-09,0.291537,5.62378e-19,7.2e+08,1,0,0,5,3.6e+09,0.6,351.255,353.81
5,1.04901e-09,3.33333e-09,0.314703,3.4967e-18,9e+08,3,0,2,12,3.6e+09,0.6,351.255,353.8
6,3.47518e-09,1.22222e-08,0.284333,4.24744e-17,7.36364e+08,9,0,2,44,3.6e+09,0.6,347.011,349.3
7,0.59696,3.15121,0.189439,1.88115,8.80808e+08,2.77561e+09,0,2.52289e+09,1.13443e+10,3.6e+09,0.6,347.01,356.81
8,3.37328e-10,8.33333e-10,0.404794,2.81107e-19,3.6e+09,3,0,2,3,3.6e+09,0.6,354.685,357.28
9,0.00457081,0.0155038,0.294819,7.0865e-05,6.49814e+08,1.00746e+07,0,7.55629e+06,5.58137e+07,3.6e+09,0.6,354.684,357.36
10,1.67685e-09,6.11111e-09,0.274394,1.02474e-17,3.27273e+08,2,0,1,22,3.6e+09,0.6,353.562,356.36
11,0.00185971,0.00595638,0.312222,1.10771e-05,9.17731e+08,5.46635e+06,0,5.0421e+06,2.1443e+07,3.6e+09,0.6,353.562,356.58
12,1.15481e-09,3.61111e-09,0.319794,4.17015e-18,8.30769e+08,3,0,3,13,3.6e+09,0.6,352.378,355.34
13,0.000804071,0.00250792,0.320613,2.01655e-06,9.20891e+08,2.30952e+06,0,2.09935e+06,9.02852e+06,3.6e+09,0.6,352.378,355.33
14,2.44798e-09,8.61111e-09,0.284282,2.10798e-17,8.12903e+08,7,0,1,31,3.6e+09,0.6,351.254,353.8
15,1.12422e-09,3.61111e-09,0.311322,4.05967e-18,1.10769e+09,4,0,2,13,3.6e+09,0.6,351.254,353.79
16,0.00135489,0.00466436,0.290478,6.3197e-06,9.00788e+08,4.2016e+06,0,2.1008e+06,1.67917e+07,3.6e+09,0.6,351.254,353.78
17,1.76354e-09,5.83333e-09,0.302321,1.02873e-17,8.57143e+08,5,0,3,21,3.6e+09,0.6,350.153,350.34
18,1.03825e-09,3.61111e-09,0.287515,3.74923e-18,8.30769e+08,3,0,1,13,3.6e+09,0.6,350.153,350.34
19,2.31827e-10,5.55556e-10,0.417289,1.28793e-19,3.6e+09,2,0,1,2,3.6e+09,0.6,350.152,350.33
20,1.81663e-09,5.55556e-09,0.326994,1.00924e-17,1.44e+09,8,0,5,20,3.6e+09,0.6,350.152,350.26
21,4.80793e-10,1.38889e-09,0.346171,6.67768e-19,2.16e+09,3,0,2,5,3.6e+09,0.6,350.151,350.23
22,6.21714e-09,2.13889e-08,0.290672,1.32978e-16,8.41558e+08,18,0,7,77,3.6e+09,0.6,350.15,350.18
23,4.64603e-10,1.66667e-09,0.278762,7.74338e-19,6e+08,1,0,0,6,3.6e+09,0.6,350.15,350.17
24,4.64603e-10,1.66667e-09,0.278762,7.74338e-19,6e+08,1,0,0,6,3.6e+09,0.6,350.15,350.17
25,6.10341e-10,1.94444e-09,0.31389,1.18677e-18,1.02857e+09,2,0,1,7,3.6e+09,0.6,350.151,350.18
26,6.10341e-10,1.94444e-09,0.31389,1.18677e-18,1.02857e+09,2,0,1,7,3.6e+09,0.6,350.151,350.18
27,1.45203e-09,4.72222e-09,0.30749,6.85683e-18,8.47059e+08,4,0,3,17,3.6e+09,0.6,350.151,350.18
28,1.19266e-10,2.77778e-10,0.429359,3.31295e-20,3.6e+09,1,0,0,1,3.6e+09,0.6,350.151,350.23
